geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
PERI_InvPla_97	36.446769	36.446769	-94.024529	-94.024529
PERI_InvPla_116	36.449462	36.449462	-94.008782	-94.008782
PERI_InvPla_117	36.452029	36.452029	-94.005661	-94.005661
PERI_InvPla_118	36.454605	36.454605	-94.002543	-94.002543
PERI_InvPla_36	36.451648	36.451648	-94.049843	-94.049843
PERI_InvPla_37	36.454226	36.454226	-94.046721	-94.046721
PERI_InvPla_38	36.456803	36.456803	-94.0436	-94.0436
PERI_InvPla_39	36.45938	36.45938	-94.040478	-94.040478
PERI_InvPla_40	36.461957	36.461957	-94.037356	-94.037356
PERI_InvPla_46	36.443972	36.443972	-94.052895	-94.052895
PERI_InvPla_19	36.468553	36.468553	-94.040673	-94.040673
PERI_InvPla_27	36.461902	36.461902	-94.043668	-94.043668
PERI_InvPla_28	36.464479	36.464479	-94.040546	-94.040546
PERI_InvPla_29	36.467033	36.467033	-94.037424	-94.037424
PERI_InvPla_30	36.469344	36.469344	-94.033831	-94.033831
PERI_InvPla_31	36.470995	36.470995	-94.031538	-94.031538
PERI_InvPla_68	36.43757	36.43757	-94.049619	-94.049619
PERI_InvPla_69	36.439428	36.439428	-94.047289	-94.047289
PERI_InvPla_70	36.441586	36.441586	-94.043396	-94.043396
PERI_InvPla_71	36.444083	36.444083	-94.040273	-94.040273
PERI_InvPla_76	36.456967	36.456967	-94.024663	-94.024663
PERI_InvPla_77	36.459539	36.459539	-94.021543	-94.021543
PERI_InvPla_78	36.461819	36.461819	-94.01832	-94.01832
PERI_InvPla_79	36.467063	36.467063	-94.011802	-94.011802
PERI_InvPla_80	36.468234	36.468234	-94.009066	-94.009066
PERI_InvPla_92	36.467119	36.467119	-94.005995	-94.005995
PERI_InvPla_93	36.468628	36.468628	-94.004008	-94.004008
PERI_InvPla_98	36.449345	36.449345	-94.021407	-94.021407
PERI_InvPla_99	36.451922	36.451922	-94.018285	-94.018285
PERI_InvPla_100	36.454498	36.454498	-94.015162	-94.015162
PERI_InvPla_101	36.457075	36.457075	-94.012039	-94.012039
PERI_InvPla_102	36.459651	36.459651	-94.008916	-94.008916
PERI_InvPla_103	36.462227	36.462227	-94.005793	-94.005793
PERI_InvPla_104	36.464293	36.464293	-94.002917	-94.002917
PERI_InvPla_105	36.442697	36.442697	-94.025069	-94.025069
PERI_InvPla_106	36.444565	36.444565	-94.021451	-94.021451
PERI_InvPla_107	36.446823	36.446823	-94.018218	-94.018218
PERI_InvPla_120	36.447882	36.447882	-94.005581	-94.005581
PERI_InvPla_121	36.449508	36.449508	-94.002493	-94.002493
PERI_InvPla_122	36.452118	36.452118	-94.000573	-94.000573
ARPO_InvPla_100	34.018124	34.018124	-91.348845	-91.348845
ARPO_InvPla_104	34.016457	34.016457	-91.349342	-91.349342
ARPO_InvPla_107	34.01282	34.01282	-91.344738	-91.344738
ARPO_InvPla_109	34.013113	34.013113	-91.343035	-91.343035
ARPO_InvPla_113	34.011551	34.011551	-91.343131	-91.343131
ARPO_InvPla_114	34.011492	34.011492	-91.342094	-91.342094
ARPO_InvPla_129	33.983823	33.983823	-91.258296	-91.258296
ARPO_InvPla_95	34.01883	34.01883	-91.346852	-91.346852
CUVA_InvPla_103	41.345003	41.345003	-81.590336	-81.590336
CUVA_InvPla_10	41.383568	41.383568	-81.626808	-81.626808
CUVA_InvPla_110	41.375821	41.375821	-81.55002	-81.55002
CUVA_InvPla_111	41.378014	41.378014	-81.547697	-81.547697
CUVA_InvPla_114	41.317206	41.317206	-81.620523	-81.620523
CUVA_InvPla_115	41.319595	41.319595	-81.617232	-81.617232
CUVA_InvPla_116	41.321826	41.321826	-81.613686	-81.613686
CUVA_InvPla_121	41.345057	41.345057	-81.583573	-81.583573
CUVA_InvPla_124	41.355297	41.355297	-81.57012	-81.57012
CUVA_InvPla_125	41.357831	41.357831	-81.566558	-81.566558
CUVA_InvPla_126	41.369438	41.369438	-81.55335	-81.55335
CUVA_InvPla_133	41.311907	41.311907	-81.620629	-81.620629
CUVA_InvPla_134	41.313641	41.313641	-81.617353	-81.617353
CUVA_InvPla_141	41.342551	41.342551	-81.580428	-81.580428
CUVA_InvPla_14	41.377978	41.377978	-81.628086	-81.628086
CUVA_InvPla_160	41.316926	41.316926	-81.600232	-81.600232
CUVA_InvPla_161	41.31989	41.31989	-81.596619	-81.596619
CUVA_InvPla_164	41.327213	41.327213	-81.586921	-81.586921
CUVA_InvPla_167	41.276228	41.276228	-81.645412	-81.645412
CUVA_InvPla_170	41.304178	41.304178	-81.60999	-81.60999
CUVA_InvPla_171	41.306746	41.306746	-81.606879	-81.606879
CUVA_InvPla_172	41.30953	41.30953	-81.603654	-81.603654
CUVA_InvPla_179	41.274207	41.274207	-81.643167	-81.643167
CUVA_InvPla_17	41.384776	41.384776	-81.619367	-81.619367
CUVA_InvPla_181	41.296494	41.296494	-81.611602	-81.611602
CUVA_InvPla_182	41.299008	41.299008	-81.610476	-81.610476
CUVA_InvPla_186	41.30934	41.30934	-81.596869	-81.596869
CUVA_InvPla_18	41.372929	41.372929	-81.627636	-81.627636
CUVA_InvPla_197	41.299243	41.299243	-81.603445	-81.603445
CUVA_InvPla_198	41.301697	41.301697	-81.600096	-81.600096
CUVA_InvPla_19	41.374689	41.374689	-81.625473	-81.625473
CUVA_InvPla_201	41.309298	41.309298	-81.589914	-81.589914
CUVA_InvPla_213	41.263042	41.263042	-81.637302	-81.637302
CUVA_InvPla_218	41.304212	41.304212	-81.584341	-81.584341
CUVA_InvPla_219	41.307	41.307	-81.57935	-81.57935
CUVA_InvPla_222	41.260982	41.260982	-81.633709	-81.633709
CUVA_InvPla_228	41.301822	41.301822	-81.578775	-81.578775
CUVA_InvPla_238	41.296609	41.296609	-81.579862	-81.579862
CUVA_InvPla_241	41.304344	41.304344	-81.569706	-81.569706
CUVA_InvPla_242	41.253437	41.253437	-81.629332	-81.629332
CUVA_InvPla_246	41.279143	41.279143	-81.595448	-81.595448
CUVA_InvPla_248	41.283986	41.283986	-81.589842	-81.589842
CUVA_InvPla_251	41.2916	41.2916	-81.579714	-81.579714
CUVA_InvPla_252	41.294164	41.294164	-81.576359	-81.576359
CUVA_InvPla_253	41.296729	41.296729	-81.573003	-81.573003
CUVA_InvPla_25	41.380017	41.380017	-81.611913	-81.611913
CUVA_InvPla_263	41.275827	41.275827	-81.59303	-81.59303
CUVA_InvPla_264	41.279137	41.279137	-81.589738	-81.589738
CUVA_InvPla_266	41.283951	41.283951	-81.583001	-81.583001
CUVA_InvPla_268	41.289069	41.289069	-81.576338	-81.576338
CUVA_InvPla_26	41.36802	41.36802	-81.620922	-81.620922
CUVA_InvPla_273	41.301115	41.301115	-81.55995	-81.55995
CUVA_InvPla_27	41.370436	41.370436	-81.61776	-81.61776
CUVA_InvPla_280	41.276171	41.276171	-81.586258	-81.586258
CUVA_InvPla_285	41.289102	41.289102	-81.569558	-81.569558
CUVA_InvPla_288	41.296795	41.296795	-81.55949	-81.55949
CUVA_InvPla_290	41.300744	41.300744	-81.553519	-81.553519
CUVA_InvPla_291	41.245586	41.245586	-81.619478	-81.619478
CUVA_InvPla_293	41.250648	41.250648	-81.613112	-81.613112
CUVA_InvPla_294	41.25272	41.25272	-81.609829	-81.609829
CUVA_InvPla_301	41.278878	41.278878	-81.576224	-81.576224
CUVA_InvPla_302	41.281544	41.281544	-81.572957	-81.572957
CUVA_InvPla_309	41.298679	41.298679	-81.551183	-81.551183
CUVA_InvPla_316	41.266236	41.266236	-81.585758	-81.585758
CUVA_InvPla_31	41.366542	41.366542	-81.617457	-81.617457
CUVA_InvPla_321	41.278917	41.278917	-81.569466	-81.569466
CUVA_InvPla_323	41.28431	41.28431	-81.563549	-81.563549
CUVA_InvPla_326	41.238123	41.238123	-81.615321	-81.615321
CUVA_InvPla_327	41.240535	41.240535	-81.612975	-81.612975
CUVA_InvPla_329	41.258113	41.258113	-81.589314	-81.589314
CUVA_InvPla_331	41.26408	41.26408	-81.583217	-81.583217
CUVA_InvPla_336	41.276381	41.276381	-81.56607	-81.56607
CUVA_InvPla_33	41.370316	41.370316	-81.610654	-81.610654
CUVA_InvPla_340	41.288884	41.288884	-81.549179	-81.549179
CUVA_InvPla_341	41.290909	41.290909	-81.546191	-81.546191
CUVA_InvPla_346	41.252295	41.252295	-81.590208	-81.590208
CUVA_InvPla_347	41.256643	41.256643	-81.587106	-81.587106
CUVA_InvPla_34	41.372982	41.372982	-81.607488	-81.607488
CUVA_InvPla_359	41.28862	41.28862	-81.543709	-81.543709
CUVA_InvPla_35	41.375348	41.375348	-81.604126	-81.604126
CUVA_InvPla_363	41.246396	41.246396	-81.59314	-81.59314
CUVA_InvPla_365	41.256421	41.256421	-81.579303	-81.579303
CUVA_InvPla_369	41.268939	41.268939	-81.563266	-81.563266
CUVA_InvPla_370	41.271354	41.271354	-81.559313	-81.559313
CUVA_InvPla_371	41.273912	41.273912	-81.555845	-81.555845
CUVA_InvPla_372	41.276358	41.276358	-81.552565	-81.552565
CUVA_InvPla_376	41.286025	41.286025	-81.541027	-81.541027
CUVA_InvPla_380	41.238668	41.238668	-81.59662	-81.59662
CUVA_InvPla_382	41.242508	41.242508	-81.588686	-81.588686
CUVA_InvPla_383	41.245599	41.245599	-81.5862	-81.5862
CUVA_InvPla_384	41.248935	41.248935	-81.583273	-81.583273
CUVA_InvPla_386	41.253611	41.253611	-81.576064	-81.576064
CUVA_InvPla_387	41.256752	41.256752	-81.572955	-81.572955
CUVA_InvPla_390	41.268933	41.268933	-81.555885	-81.555885
CUVA_InvPla_391	41.271473	41.271473	-81.552559	-81.552559
CUVA_InvPla_393	41.276566	41.276566	-81.545828	-81.545828
CUVA_InvPla_394	41.279042	41.279042	-81.542452	-81.542452
CUVA_InvPla_395	41.281502	41.281502	-81.539733	-81.539733
CUVA_InvPla_399	41.227787	41.227787	-81.602764	-81.602764
CUVA_InvPla_39	41.368373	41.368373	-81.607436	-81.607436
CUVA_InvPla_406	41.255539	41.255539	-81.56544	-81.56544
CUVA_InvPla_407	41.261243	41.261243	-81.560192	-81.560192
CUVA_InvPla_40	41.370492	41.370492	-81.604176	-81.604176
CUVA_InvPla_411	41.274492	41.274492	-81.542319	-81.542319
CUVA_InvPla_412	41.276706	41.276706	-81.53962	-81.53962
CUVA_InvPla_413	41.278972	41.278972	-81.536755	-81.536755
CUVA_InvPla_415	41.220126	41.220126	-81.606077	-81.606077
CUVA_InvPla_418	41.235497	41.235497	-81.585323	-81.585323
CUVA_InvPla_41	41.373078	41.373078	-81.601082	-81.601082
CUVA_InvPla_421	41.25667	41.25667	-81.559962	-81.559962
CUVA_InvPla_423	41.263263	41.263263	-81.548625	-81.548625
CUVA_InvPla_426	41.271274	41.271274	-81.538727	-81.538727
CUVA_InvPla_427	41.273158	41.273158	-81.536293	-81.536293
CUVA_InvPla_429	41.217555	41.217555	-81.602756	-81.602756
CUVA_InvPla_433	41.23365	41.23365	-81.582375	-81.582375
CUVA_InvPla_436	41.254076	41.254076	-81.554743	-81.554743
CUVA_InvPla_442	41.270929	41.270929	-81.532352	-81.532352
CUVA_InvPla_447	41.21763	41.21763	-81.595882	-81.595882
CUVA_InvPla_44	41.362811	41.362811	-81.607558	-81.607558
CUVA_InvPla_450	41.225113	41.225113	-81.586092	-81.586092
CUVA_InvPla_451	41.23587	41.23587	-81.572191	-81.572191
CUVA_InvPla_454	41.250827	41.250827	-81.551891	-81.551891
CUVA_InvPla_455	41.253672	41.253672	-81.548601	-81.548601
CUVA_InvPla_457	41.25901	41.25901	-81.542218	-81.542218
CUVA_InvPla_459	41.263543	41.263543	-81.534736	-81.534736
CUVA_InvPla_461	41.268608	41.268608	-81.529448	-81.529448
CUVA_InvPla_462	41.203149	41.203149	-81.607825	-81.607825
CUVA_InvPla_467	41.215101	41.215101	-81.592534	-81.592534
CUVA_InvPla_470	41.222779	41.222779	-81.582475	-81.582475
CUVA_InvPla_474	41.232877	41.232877	-81.569127	-81.569127
CUVA_InvPla_481	41.255117	41.255117	-81.538866	-81.538866
CUVA_InvPla_484	41.264224	41.264224	-81.528893	-81.528893
CUVA_InvPla_49	41.360235	41.360235	-81.603993	-81.603993
CUVA_InvPla_4	41.390619	41.390619	-81.631366	-81.631366
CUVA_InvPla_501	41.246402	41.246402	-81.544988	-81.544988
CUVA_InvPla_505	41.255432	41.255432	-81.531907	-81.531907
CUVA_InvPla_506	41.259102	41.259102	-81.528805	-81.528805
CUVA_InvPla_516	41.215554	41.215554	-81.579618	-81.579618
CUVA_InvPla_519	41.223037	41.223037	-81.568995	-81.568995
CUVA_InvPla_51	41.375652	41.375652	-81.583337	-81.583337
CUVA_InvPla_525	41.23817	41.23817	-81.548517	-81.548517
CUVA_InvPla_52	41.37795	41.37795	-81.580969	-81.580969
CUVA_InvPla_530	41.253629	41.253629	-81.528777	-81.528777
CUVA_InvPla_531	41.255743	41.255743	-81.525336	-81.525336
CUVA_InvPla_533	41.253374	41.253374	-81.519375	-81.519375
CUVA_InvPla_534	41.251009	41.251009	-81.522098	-81.522098
CUVA_InvPla_535	41.248566	41.248566	-81.518468	-81.518468
CUVA_InvPla_536	41.245953	41.245953	-81.515109	-81.515109
CUVA_InvPla_538	41.237735	41.237735	-81.505802	-81.505802
CUVA_InvPla_53	41.35216	41.35216	-81.606954	-81.606954
CUVA_InvPla_540	41.232906	41.232906	-81.498699	-81.498699
CUVA_InvPla_54	41.355637	41.355637	-81.602641	-81.602641
CUVA_InvPla_550	41.23082	41.23082	-81.501554	-81.501554
CUVA_InvPla_557	41.233323	41.233323	-81.511698	-81.511698
CUVA_InvPla_558	41.230611	41.230611	-81.508303	-81.508303
CUVA_InvPla_55	41.357734	41.357734	-81.60059	-81.60059
CUVA_InvPla_562	41.243388	41.243388	-81.532586	-81.532586
CUVA_InvPla_563	41.240868	41.240868	-81.528619	-81.528619
CUVA_InvPla_566	41.233534	41.233534	-81.517868	-81.517868
CUVA_InvPla_567	41.230741	41.230741	-81.515058	-81.515058
CUVA_InvPla_573	41.23842	41.23842	-81.532079	-81.532079
CUVA_InvPla_574	41.235934	41.235934	-81.529037	-81.529037
CUVA_InvPla_575	41.232684	41.232684	-81.524781	-81.524781
CUVA_InvPla_576	41.230794	41.230794	-81.521388	-81.521388
CUVA_InvPla_57	41.373967	41.373967	-81.58003	-81.58003
CUVA_InvPla_581	41.217556	41.217556	-81.505008	-81.505008
CUVA_InvPla_585	41.23352	41.23352	-81.531673	-81.531673
CUVA_InvPla_58	41.375446	41.375446	-81.577501	-81.577501
CUVA_InvPla_593	41.213308	41.213308	-81.505383	-81.505383
CUVA_InvPla_595	41.225496	41.225496	-81.527454	-81.527454
CUVA_InvPla_59	41.37825	41.37825	-81.573619	-81.573619
CUVA_InvPla_607	41.223134	41.223134	-81.532424	-81.532424
CUVA_InvPla_608	41.219976	41.219976	-81.528745	-81.528745
CUVA_InvPla_60	41.380244	41.380244	-81.569568	-81.569568
CUVA_InvPla_613	41.208173	41.208173	-81.510733	-81.510733
CUVA_InvPla_616	41.23059	41.23059	-81.548838	-81.548838
CUVA_InvPla_617	41.227726	41.227726	-81.546456	-81.546456
CUVA_InvPla_61	41.383159	41.383159	-81.566632	-81.566632
CUVA_InvPla_620	41.220477	41.220477	-81.535219	-81.535219
CUVA_InvPla_626	41.205996	41.205996	-81.514437	-81.514437
CUVA_InvPla_627	41.203735	41.203735	-81.511219	-81.511219
CUVA_InvPla_629	41.225607	41.225607	-81.548762	-81.548762
CUVA_InvPla_634	41.212802	41.212802	-81.531849	-81.531849
CUVA_InvPla_635	41.210319	41.210319	-81.528391	-81.528391
CUVA_InvPla_636	41.207849	41.207849	-81.524993	-81.524993
CUVA_InvPla_639	41.225477	41.225477	-81.555507	-81.555507
CUVA_InvPla_63	41.352633	41.352633	-81.600431	-81.600431
CUVA_InvPla_641	41.2203	41.2203	-81.548637	-81.548637
CUVA_InvPla_64	41.35508	41.35508	-81.597629	-81.597629
CUVA_InvPla_651	41.217906	41.217906	-81.552045	-81.552045
CUVA_InvPla_653	41.212777	41.212777	-81.545579	-81.545579
CUVA_InvPla_660	41.220339	41.220339	-81.562195	-81.562195
CUVA_InvPla_66	41.373139	41.373139	-81.573693	-81.573693
CUVA_InvPla_671	41.215253	41.215253	-81.562169	-81.562169
CUVA_InvPla_673	41.209974	41.209974	-81.555596	-81.555596
CUVA_InvPla_682	41.210081	41.210081	-81.56212	-81.56212
CUVA_InvPla_685	41.202427	41.202427	-81.552208	-81.552208
CUVA_InvPla_68	41.378287	41.378287	-81.566953	-81.566953
CUVA_InvPla_690	41.210159	41.210159	-81.569052	-81.569052
CUVA_InvPla_693	41.202531	41.202531	-81.558635	-81.558635
CUVA_InvPla_698	41.190419	41.190419	-81.543377	-81.543377
CUVA_InvPla_69	41.380851	41.380851	-81.563593	-81.563593
CUVA_InvPla_6	41.386168	41.386168	-81.630467	-81.630467
CUVA_InvPla_700	41.207844	41.207844	-81.572082	-81.572082
CUVA_InvPla_706	41.192373	41.192373	-81.551854	-81.551854
CUVA_InvPla_717	41.188002	41.188002	-81.552866	-81.552866
CUVA_InvPla_720	41.205234	41.205234	-81.582369	-81.582369
CUVA_InvPla_721	41.201485	41.201485	-81.578759	-81.578759
CUVA_InvPla_727	41.184025	41.184025	-81.555821	-81.555821
CUVA_InvPla_734	41.192359	41.192359	-81.57212	-81.57212
CUVA_InvPla_735	41.189743	41.189743	-81.568696	-81.568696
CUVA_InvPla_739	41.179143	41.179143	-81.555766	-81.555766
CUVA_InvPla_743	41.169467	41.169467	-81.541759	-81.541759
CUVA_InvPla_747	41.194994	41.194994	-81.582294	-81.582294
CUVA_InvPla_749	41.189883	41.189883	-81.575721	-81.575721
CUVA_InvPla_74	41.36896	41.36896	-81.572932	-81.572932
CUVA_InvPla_75	41.370745	41.370745	-81.570137	-81.570137
CUVA_InvPla_760	41.193881	41.193881	-81.587971	-81.587971
CUVA_InvPla_762	41.189545	41.189545	-81.581098	-81.581098
CUVA_InvPla_768	41.174491	41.174491	-81.562245	-81.562245
CUVA_InvPla_772	41.194955	41.194955	-81.596442	-81.596442
CUVA_InvPla_773	41.189996	41.189996	-81.588273	-81.588273
CUVA_InvPla_776	41.182318	41.182318	-81.57832	-81.57832
CUVA_InvPla_784	41.186597	41.186597	-81.592697	-81.592697
CUVA_InvPla_785	41.184346	41.184346	-81.588942	-81.588942
CUVA_InvPla_786	41.182016	41.182016	-81.585243	-81.585243
CUVA_InvPla_788	41.176534	41.176534	-81.579314	-81.579314
CUVA_InvPla_792	41.166829	41.166829	-81.565011	-81.565011
CUVA_InvPla_796	41.179392	41.179392	-81.588838	-81.588838
CUVA_InvPla_7	41.388161	41.388161	-81.627933	-81.627933
CUVA_InvPla_804	41.174358	41.174358	-81.588433	-81.588433
CUVA_InvPla_809	41.163264	41.163264	-81.572198	-81.572198
CUVA_InvPla_811	41.171303	41.171303	-81.592876	-81.592876
CUVA_InvPla_812	41.16918	41.16918	-81.588607	-81.588607
CUVA_InvPla_815	41.159342	41.159342	-81.575418	-81.575418
CUVA_InvPla_817	41.169057	41.169057	-81.594969	-81.594969
CUVA_InvPla_819	41.164166	41.164166	-81.589086	-81.589086
CUVA_InvPla_822	41.162573	41.162573	-81.591829	-81.591829
CUVA_InvPla_92	41.371499	41.371499	-81.56394	-81.56394
CUVA_InvPla_93	41.373225	41.373225	-81.560145	-81.560145
GWCA_InvPla_100	36.983546	36.983546	-94.357898	-94.357898
GWCA_InvPla_16	36.990855	36.990855	-94.352973	-94.352973
GWCA_InvPla_23	36.990248	36.990248	-94.355074	-94.355074
GWCA_InvPla_27	36.98982	36.98982	-94.351183	-94.351183
GWCA_InvPla_32	36.989387	36.989387	-94.355863	-94.355863
GWCA_InvPla_38	36.98827	36.98827	-94.358802	-94.358802
GWCA_InvPla_40	36.988423	36.988423	-94.356938	-94.356938
GWCA_InvPla_41	36.988551	36.988551	-94.355957	-94.355957
GWCA_InvPla_42	36.988535	36.988535	-94.354973	-94.354973
GWCA_InvPla_46	36.987236	36.987236	-94.359738	-94.359738
GWCA_InvPla_47	36.987616	36.987616	-94.359021	-94.359021
GWCA_InvPla_48	36.987469	36.987469	-94.357914	-94.357914
GWCA_InvPla_4	36.991603	36.991603	-94.355893	-94.355893
GWCA_InvPla_57	36.986882	36.986882	-94.357878	-94.357878
GWCA_InvPla_58	36.986893	36.986893	-94.356613	-94.356613
GWCA_InvPla_59	36.986789	36.986789	-94.35561	-94.35561
GWCA_InvPla_60	36.987429	36.987429	-94.352527	-94.352527
GWCA_InvPla_61	36.987202	36.987202	-94.351474	-94.351474
GWCA_InvPla_64	36.986082	36.986082	-94.357878	-94.357878
GWCA_InvPla_66	36.986091	36.986091	-94.355723	-94.355723
GWCA_InvPla_67	36.985326	36.985326	-94.358922	-94.358922
GWCA_InvPla_68	36.985297	36.985297	-94.357914	-94.357914
GWCA_InvPla_69	36.985263	36.985263	-94.356915	-94.356915
GWCA_InvPla_70	36.985297	36.985297	-94.355758	-94.355758
GWCA_InvPla_72	36.985231	36.985231	-94.353846	-94.353846
GWCA_InvPla_73	36.985327	36.985327	-94.352743	-94.352743
GWCA_InvPla_78	36.984369	36.984369	-94.355871	-94.355871
GWCA_InvPla_80	36.984495	36.984495	-94.353865	-94.353865
GWCA_InvPla_83	36.983685	36.983685	-94.353851	-94.353851
GWCA_InvPla_84	36.983696	36.983696	-94.35284	-94.35284
GWCA_InvPla_87	36.982874	36.982874	-94.353836	-94.353836
GWCA_InvPla_90	36.982048	36.982048	-94.354985	-94.354985
GWCA_InvPla_91	36.982063	36.982063	-94.353822	-94.353822
GWCA_InvPla_92	36.982075	36.982075	-94.352811	-94.352811
GWCA_InvPla_93	36.982089	36.982089	-94.351752	-94.351752
GWCA_InvPla_94	36.981387	36.981387	-94.354979	-94.354979
GWCA_InvPla_95	36.98138	36.98138	-94.353805	-94.353805
GWCA_InvPla_96	36.981372	36.981372	-94.352791	-94.352791
HEHO_InvPla_10	41.668879	41.668879	-91.354371	-91.354371
HEHO_InvPla_11	41.66889	41.66889	-91.353401	-91.353401
HEHO_InvPla_12	41.668085	41.668085	-91.355279	-91.355279
HEHO_InvPla_13	41.66814	41.66814	-91.354092	-91.354092
HEHO_InvPla_14	41.66783	41.66783	-91.353388	-91.353388
HEHO_InvPla_15	41.667357	41.667357	-91.355419	-91.355419
HEHO_InvPla_16	41.667152	41.667152	-91.354524	-91.354524
HEHO_InvPla_17	41.667185	41.667185	-91.353324	-91.353324
HEHO_InvPla_18	41.667365	41.667365	-91.352399	-91.352399
HEHO_InvPla_19	41.667384	41.667384	-91.351241	-91.351241
HEHO_InvPla_1	41.670939	41.670939	-91.355736	-91.355736
HEHO_InvPla_20	41.667617	41.667617	-91.35007	-91.35007
HEHO_InvPla_21	41.66737	41.66737	-91.349282	-91.349282
HEHO_InvPla_22	41.667785	41.667785	-91.348563	-91.348563
HEHO_InvPla_23	41.66778	41.66778	-91.347348	-91.347348
HEHO_InvPla_24	41.667226	41.667226	-91.348406	-91.348406
HEHO_InvPla_25	41.667176	41.667176	-91.347391	-91.347391
HEHO_InvPla_26	41.666444	41.666444	-91.355409	-91.355409
HEHO_InvPla_27	41.666451	41.666451	-91.354427	-91.354427
HEHO_InvPla_28	41.666435	41.666435	-91.353343	-91.353343
HEHO_InvPla_29	41.666414	41.666414	-91.352398	-91.352398
HEHO_InvPla_2	41.670926	41.670926	-91.35503	-91.35503
HEHO_InvPla_30	41.666411	41.666411	-91.351301	-91.351301
HEHO_InvPla_31	41.666807	41.666807	-91.350093	-91.350093
HEHO_InvPla_32	41.666647	41.666647	-91.349003	-91.349003
HEHO_InvPla_33	41.666643	41.666643	-91.347768	-91.347768
HEHO_InvPla_34	41.665766	41.665766	-91.355426	-91.355426
HEHO_InvPla_35	41.665731	41.665731	-91.354473	-91.354473
HEHO_InvPla_36	41.665738	41.665738	-91.353331	-91.353331
HEHO_InvPla_37	41.665676	41.665676	-91.352351	-91.352351
HEHO_InvPla_38	41.665682	41.665682	-91.351254	-91.351254
HEHO_InvPla_39	41.665939	41.665939	-91.350123	-91.350123
HEHO_InvPla_3	41.670473	41.670473	-91.353914	-91.353914
HEHO_InvPla_40	41.666015	41.666015	-91.349049	-91.349049
HEHO_InvPla_41	41.665323	41.665323	-91.350052	-91.350052
HEHO_InvPla_42	41.665433	41.665433	-91.34882	-91.34882
HEHO_InvPla_43	41.665621	41.665621	-91.348062	-91.348062
HEHO_InvPla_45	41.664926	41.664926	-91.354444	-91.354444
HEHO_InvPla_46	41.664933	41.664933	-91.3534	-91.3534
HEHO_InvPla_47	41.664891	41.664891	-91.352263	-91.352263
HEHO_InvPla_48	41.664906	41.664906	-91.35115	-91.35115
HEHO_InvPla_49	41.664816	41.664816	-91.350094	-91.350094
HEHO_InvPla_4	41.670393	41.670393	-91.355405	-91.355405
HEHO_InvPla_5	41.670263	41.670263	-91.354407	-91.354407
HEHO_InvPla_6	41.669708	41.669708	-91.355384	-91.355384
HEHO_InvPla_7	41.669692	41.669692	-91.35435	-91.35435
HEHO_InvPla_8	41.669692	41.669692	-91.353253	-91.353253
HEHO_InvPla_9	41.668895	41.668895	-91.355399	-91.355399
HOCU_InvPla_10	39.362047	39.362047	-83.100605	-83.100605
HOCU_InvPla_23	39.365363	39.365363	-83.095509	-83.095509
HOCU_InvPla_26	39.363102	39.363102	-83.095035	-83.095035
HOCU_InvPla_28	39.365381	39.365381	-83.094466	-83.094466
HOCU_InvPla_29	39.364571	39.364571	-83.094441	-83.094441
HOCU_InvPla_30	39.363761	39.363761	-83.094417	-83.094417
HOCU_InvPla_31	39.366021	39.366021	-83.092658	-83.092658
HOCU_InvPla_32	39.3654	39.3654	-83.093422	-83.093422
HOCU_InvPla_33	39.36459	39.36459	-83.093398	-83.093398
HOCU_InvPla_35	39.365419	39.365419	-83.092378	-83.092378
HOCU_InvPla_38	39.365438	39.365438	-83.091335	-83.091335
HOCU_InvPla_39	39.364628	39.364628	-83.09131	-83.09131
HOCU_InvPla_41	39.365454	39.365454	-83.090294	-83.090294
HOCU_InvPla_42	39.364646	39.364646	-83.090267	-83.090267
HOCU_InvPla_45	39.364665	39.364665	-83.089223	-83.089223
HOCU_InvPla_46	39.364949	39.364949	-83.088226	-83.088226
HOCU_InvPla_47	39.36512	39.36512	-83.08713	-83.08713
HOCU_InvPla_48	39.359952	39.359952	-83.086728	-83.086728
HOCU_InvPla_49	39.360029	39.360029	-83.085938	-83.085938
HOCU_InvPla_50	39.360178	39.360178	-83.084883	-83.084883
HOCU_InvPla_52	39.377892	39.377892	-83.007329	-83.007329
HOCU_InvPla_53	39.377249	39.377249	-83.007869	-83.007869
HOCU_InvPla_59	39.377601	39.377601	-83.002816	-83.002816
HOCU_InvPla_60	39.376476	39.376476	-83.001975	-83.001975
HOCU_InvPla_61	39.374993	39.374993	-83.006906	-83.006906
HOCU_InvPla_65	39.374231	39.374231	-83.005319	-83.005319
HOCU_InvPla_70	39.375023	39.375023	-83.001152	-83.001152
HOCU_InvPla_72	39.387429	39.387429	-82.985698	-82.985698
HOCU_InvPla_73	39.387993	39.387993	-82.984868	-82.984868
HOCU_InvPla_74	39.387187	39.387187	-82.984874	-82.984874
HOCU_InvPla_75	39.386394	39.386394	-82.984878	-82.984878
HOCU_InvPla_76	39.388008	39.388008	-82.984151	-82.984151
HOCU_InvPla_77	39.386836	39.386836	-82.984015	-82.984015
HOCU_InvPla_86	39.388208	39.388208	-82.980283	-82.980283
HOCU_InvPla_88	39.379493	39.379493	-82.983156	-82.983156
HOCU_InvPla_89	39.3795	39.3795	-82.981511	-82.981511
HOCU_InvPla_9	39.362838	39.362838	-83.100655	-83.100655
