geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
4858	37.09136861	37.09136861	-93.40581443	-93.40581443
4859	37.09137846	37.09137846	-93.40588996	-93.40588996
4860	37.09196096	37.09196096	-93.40703058	-93.40703058
4861	37.0943955	37.0943955	-93.4078328	-93.4078328
4862	37.09583699	37.09583699	-93.40991314	-93.40991314
4863	37.11572617	37.11572617	-93.4059443	-93.4059443
4864	37.11566835	37.11566835	-93.40372088	-93.40372088
4865	37.11559298	37.11559298	-93.40324964	-93.40324964
4866	37.11418032	37.11418032	-93.40200961	-93.40200961
4867	37.11385866	37.11385866	-93.40190489	-93.40190489
4868	37.11229184	37.11229184	-93.40152057	-93.40152057
4869	37.09622997	37.09622997	-93.40390263	-93.40390263
4870	37.09154237	37.09154237	-93.40467896	-93.40467896
4871	37.0913541	37.0913541	-93.40573257	-93.40573257
4872	37.09179954	37.09179954	-93.40687839	-93.40687839
4873	37.11681532	37.11681532	-93.41042283	-93.41042283
4874	37.11573646	37.11573646	-93.40597179	-93.40597179
4875	37.11538631	37.11538631	-93.40282404	-93.40282404
4876	37.1138586	37.1138586	-93.40189698	-93.40189698
4877	37.11231205	37.11231205	-93.40153326	-93.40153326
4878	37.09157925	37.09157925	-93.40459982	-93.40459982
4879	37.09138645	37.09138645	-93.40517952	-93.40517952
4880	37.09137628	37.09137628	-93.40590071	-93.40590071
4881	37.09149416	37.09149416	-93.40635455	-93.40635455
4882	37.09206693	37.09206693	-93.40712709	-93.40712709
4883	37.09414649	37.09414649	-93.40781537	-93.40781537
4884	34.02649245	34.02649245	-91.34855684	-91.34855684
4885	34.02669758	34.02669758	-91.34797036	-91.34797036
4886	34.02567088	34.02567088	-91.34317964	-91.34317964
4887	34.02056284	34.02056284	-91.34467044	-91.34467044
4888	34.01977649	34.01977649	-91.34500166	-91.34500166
4889	34.01723795	34.01723795	-91.34553985	-91.34553985
4890	34.02208779	34.02208779	-91.34722118	-91.34722118
4891	34.02610506	34.02610506	-91.34947657	-91.34947657
4892	34.02647308	34.02647308	-91.34860663	-91.34860663
4893	34.02577573	34.02577573	-91.34316559	-91.34316559
4894	34.02062785	34.02062785	-91.34465419	-91.34465419
4895	34.01977345	34.01977345	-91.34500276	-91.34500276
4896	34.01826186	34.01826186	-91.34673276	-91.34673276
4897	34.01780656	34.01780656	-91.346636	-91.346636
4898	34.01776156	34.01776156	-91.34659238	-91.34659238
4899	34.022069	34.022069	-91.34701557	-91.34701557
4900	34.0268292	34.0268292	-91.34734716	-91.34734716
4901	34.02683132	34.02683132	-91.34723801	-91.34723801
4902	34.02441495	34.02441495	-91.34320617	-91.34320617
4903	34.02288265	34.02288265	-91.34339609	-91.34339609
4904	34.0188643	34.0188643	-91.34611349	-91.34611349
4905	34.02205348	34.02205348	-91.34668052	-91.34668052
4906	34.02288193	34.02288193	-91.35125178	-91.35125178
4907	34.02133443	34.02133443	-91.35357332	-91.35357332
4908	34.02127044	34.02127044	-91.35322059	-91.35322059
4909	34.02645538	34.02645538	-91.3486498	-91.3486498
4910	34.02430468	34.02430468	-91.34320659	-91.34320659
4911	34.02008568	34.02008568	-91.34482295	-91.34482295
4912	34.01800509	34.01800509	-91.34673759	-91.34673759
4913	34.02208519	34.02208519	-91.34644909	-91.34644909
4914	34.02285772	34.02285772	-91.3512842	-91.3512842
4915	34.02125819	34.02125819	-91.35325396	-91.35325396
4916	34.02674339	34.02674339	-91.34777916	-91.34777916
4917	34.02534225	34.02534225	-91.34315645	-91.34315645
4918	34.0243518	34.0243518	-91.34318375	-91.34318375
4919	34.0194221	34.0194221	-91.34538303	-91.34538303
4920	34.01777614	34.01777614	-91.34659303	-91.34659303
4921	34.01761321	34.01761321	-91.34638327	-91.34638327
4922	34.02637904	34.02637904	-91.34882575	-91.34882575
4923	34.02655262	34.02655262	-91.34841971	-91.34841971
4924	34.02676118	34.02676118	-91.34771125	-91.34771125
4925	34.02683606	34.02683606	-91.3471715	-91.3471715
4926	34.02432158	34.02432158	-91.34317792	-91.34317792
4927	34.02426525	34.02426525	-91.34318892	-91.34318892
4928	34.01834442	34.01834442	-91.34667113	-91.34667113
4929	34.02672871	34.02672871	-91.34783689	-91.34783689
4930	34.02676309	34.02676309	-91.34768258	-91.34768258
4931	34.02684832	34.02684832	-91.34607272	-91.34607272
4932	34.01853476	34.01853476	-91.3465128	-91.3465128
4933	34.01826369	34.01826369	-91.34671166	-91.34671166
4934	34.01728902	34.01728902	-91.34560354	-91.34560354
4935	34.0242315	34.0242315	-91.34317982	-91.34317982
4936	34.0241863	34.0241863	-91.34318069	-91.34318069
4937	34.02242214	34.02242214	-91.35180388	-91.35180388
4938	34.0264721	34.0264721	-91.34860154	-91.34860154
4939	34.02648609	34.02648609	-91.34853149	-91.34853149
4940	34.02684115	34.02684115	-91.3457133	-91.3457133
4941	34.02443926	34.02443926	-91.34317694	-91.34317694
4942	34.02270811	34.02270811	-91.34356281	-91.34356281
4943	34.02252609	34.02252609	-91.35169898	-91.35169898
4944	34.02643825	34.02643825	-91.34870763	-91.34870763
4945	34.02669068	34.02669068	-91.34800778	-91.34800778
4946	34.02684277	34.02684277	-91.34646869	-91.34646869
4947	34.02684568	34.02684568	-91.34594106	-91.34594106
4948	34.02684236	34.02684236	-91.34590654	-91.34590654
4949	34.02267557	34.02267557	-91.34360868	-91.34360868
4950	34.02050397	34.02050397	-91.34467939	-91.34467939
4951	34.02245124	34.02245124	-91.35178921	-91.35178921
4952	36.44027493	36.44027493	-94.03638445	-94.03638445
4953	36.44034204	36.44034204	-94.04319061	-94.04319061
4954	36.44035698	36.44035698	-94.04358367	-94.04358367
4955	36.45295328	36.45295328	-94.05087474	-94.05087474
4956	36.45995536	36.45995536	-94.04502078	-94.04502078
4957	36.46019332	36.46019332	-94.04448982	-94.04448982
4958	36.46030436	36.46030436	-94.04365773	-94.04365773
4959	36.46092199	36.46092199	-94.04100637	-94.04100637
4960	36.46167532	36.46167532	-94.04038066	-94.04038066
4961	36.46006765	36.46006765	-94.02382151	-94.02382151
4962	36.46003383	36.46003383	-94.02376709	-94.02376709
4963	36.4584482	36.4584482	-94.02215445	-94.02215445
4964	36.45726194	36.45726194	-94.02175261	-94.02175261
4965	36.45679355	36.45679355	-94.02182072	-94.02182072
4966	36.45619982	36.45619982	-94.02218113	-94.02218113
4967	36.45599868	36.45599868	-94.02233949	-94.02233949
4968	36.45541869	36.45541869	-94.02268292	-94.02268292
4969	36.45465659	36.45465659	-94.02346671	-94.02346671
4970	36.45353386	36.45353386	-94.01865204	-94.01865204
4971	36.45325018	36.45325018	-94.016543	-94.016543
4972	36.44756728	36.44756728	-94.02516252	-94.02516252
4973	36.44034162	36.44034162	-94.04316764	-94.04316764
4974	36.44035115	36.44035115	-94.04374437	-94.04374437
4975	36.44252163	36.44252163	-94.05198563	-94.05198563
4976	36.44488325	36.44488325	-94.05231396	-94.05231396
4977	36.4527356	36.4527356	-94.05099169	-94.05099169
4978	36.45360333	36.45360333	-94.05048887	-94.05048887
4979	36.45909608	36.45909608	-94.04549215	-94.04549215
4980	36.45997026	36.45997026	-94.04499878	-94.04499878
4981	36.46023528	36.46023528	-94.04430101	-94.04430101
4982	36.46039061	36.46039061	-94.04146193	-94.04146193
4983	36.46095314	36.46095314	-94.04097987	-94.04097987
4984	36.46167381	36.46167381	-94.04038626	-94.04038626
4985	36.46361996	36.46361996	-94.03584647	-94.03584647
4986	36.4636136	36.4636136	-94.03529307	-94.03529307
4987	36.46364647	36.46364647	-94.03479309	-94.03479309
4988	36.45906511	36.45906511	-94.02262552	-94.02262552
4989	36.45856307	36.45856307	-94.02222937	-94.02222937
4990	36.45749295	36.45749295	-94.02178778	-94.02178778
4991	36.45679204	36.45679204	-94.02182505	-94.02182505
4992	36.45595137	36.45595137	-94.02237415	-94.02237415
4993	36.4554365	36.4554365	-94.02267745	-94.02267745
4994	36.45465501	36.45465501	-94.02346543	-94.02346543
4995	36.44757884	36.44757884	-94.02514715	-94.02514715
4996	36.44567728	36.44567728	-94.02635602	-94.02635602
4997	36.45150746	36.45150746	-94.05147992	-94.05147992
4998	36.45894257	36.45894257	-94.04547362	-94.04547362
4999	36.45988442	36.45988442	-94.04510868	-94.04510868
5000	36.46004597	36.46004597	-94.04487337	-94.04487337
5001	36.46037942	36.46037942	-94.04148221	-94.04148221
5002	36.46057107	36.46057107	-94.04128984	-94.04128984
5003	36.46061053	36.46061053	-94.04125576	-94.04125576
5004	36.46088434	36.46088434	-94.04103373	-94.04103373
5005	36.46166135	36.46166135	-94.04039491	-94.04039491
5006	36.45454623	36.45454623	-94.02353563	-94.02353563
5007	36.44679001	36.44679001	-94.02589863	-94.02589863
5008	36.45896467	36.45896467	-94.04547579	-94.04547579
5009	36.45902569	36.45902569	-94.04548523	-94.04548523
5010	36.45972982	36.45972982	-94.04526051	-94.04526051
5011	36.45991857	36.45991857	-94.04506637	-94.04506637
5012	36.46091266	36.46091266	-94.04101307	-94.04101307
5013	36.46121819	36.46121819	-94.04076227	-94.04076227
5014	36.46195868	36.46195868	-94.04010755	-94.04010755
5015	36.46364175	36.46364175	-94.03627029	-94.03627029
5016	36.45451251	36.45451251	-94.02355143	-94.02355143
5017	36.44679843	36.44679843	-94.02589239	-94.02589239
5018	36.45206117	36.45206117	-94.05130562	-94.05130562
5019	36.45893533	36.45893533	-94.04547311	-94.04547311
5020	36.45897196	36.45897196	-94.04548018	-94.04548018
5021	36.45959217	36.45959217	-94.04536174	-94.04536174
5022	36.460002	36.460002	-94.04494395	-94.04494395
5023	36.46029237	36.46029237	-94.04347359	-94.04347359
5024	36.4606332	36.4606332	-94.04124414	-94.04124414
5025	36.46109428	36.46109428	-94.04086749	-94.04086749
5026	36.46189127	36.46189127	-94.04017774	-94.04017774
5027	36.46363503	36.46363503	-94.03680211	-94.03680211
5028	36.45425948	36.45425948	-94.02357746	-94.02357746
5029	36.44996181	36.44996181	-94.02099263	-94.02099263
5030	36.44705524	36.44705524	-94.02573686	-94.02573686
5031	36.45129309	36.45129309	-94.0514897	-94.0514897
5032	36.45249663	36.45249663	-94.05110783	-94.05110783
5033	36.45997619	36.45997619	-94.04498631	-94.04498631
5034	36.46022714	36.46022714	-94.04436119	-94.04436119
5035	36.46025383	36.46025383	-94.04166456	-94.04166456
5036	36.46065567	36.46065567	-94.04122733	-94.04122733
5037	36.46361688	36.46361688	-94.03526505	-94.03526505
5038	36.46077258	36.46077258	-94.02528244	-94.02528244
5039	36.4606364	36.4606364	-94.02491096	-94.02491096
5040	36.46008691	36.46008691	-94.02384791	-94.02384791
5041	36.45636036	36.45636036	-94.02205074	-94.02205074
5042	36.45384319	36.45384319	-94.02012235	-94.02012235
5043	36.45116215	36.45116215	-94.05148408	-94.05148408
5044	36.45168608	36.45168608	-94.05143757	-94.05143757
5045	36.45269068	36.45269068	-94.05101061	-94.05101061
5046	36.45848315	36.45848315	-94.04522944	-94.04522944
5047	36.45853563	36.45853563	-94.04527444	-94.04527444
5048	36.45866649	36.45866649	-94.04536712	-94.04536712
5049	36.45979884	36.45979884	-94.04519833	-94.04519833
5050	36.4602144	36.4602144	-94.04442448	-94.04442448
5051	36.46041104	36.46041104	-94.0414503	-94.0414503
5052	36.46079779	36.46079779	-94.04110042	-94.04110042
5053	36.46258416	36.46258416	-94.03936748	-94.03936748
5054	36.46063523	36.46063523	-94.02490823	-94.02490823
5055	36.46021104	36.46021104	-94.02405353	-94.02405353
5056	36.4588041	36.4588041	-94.02240076	-94.02240076
5057	36.45610588	36.45610588	-94.02226302	-94.02226302
5058	36.45385959	36.45385959	-94.0202503	-94.0202503
5059	36.45363674	36.45363674	-94.01932857	-94.01932857
5060	36.44717976	36.44717976	-94.02563605	-94.02563605
5061	36.44293747	36.44293747	-94.02844912	-94.02844912
5062	36.440271	36.440271	-94.03623407	-94.03623407
5063	36.44030633	36.44030633	-94.04291665	-94.04291665
5064	36.44030902	36.44030902	-94.04293866	-94.04293866
5065	36.44524272	36.44524272	-94.05218335	-94.05218335
5066	36.45074248	36.45074248	-94.05138447	-94.05138447
5067	36.4530546	36.4530546	-94.05082077	-94.05082077
5068	36.45315858	36.45315858	-94.05076356	-94.05076356
5069	36.45399167	36.45399167	-94.05003606	-94.05003606
5070	36.45429141	36.45429141	-94.04938773	-94.04938773
5071	36.45808755	36.45808755	-94.04465448	-94.04465448
5072	36.45858081	36.45858081	-94.04531581	-94.04531581
5073	36.45928183	36.45928183	-94.04548077	-94.04548077
5074	36.46009208	36.46009208	-94.04478563	-94.04478563
5075	36.46361785	36.46361785	-94.03519128	-94.03519128
5076	36.44715934	36.44715934	-94.02564838	-94.02564838
5077	36.44632197	36.44632197	-94.02609258	-94.02609258
5078	36.44278095	36.44278095	-94.02870794	-94.02870794
5079	36.44028735	36.44028735	-94.0369783	-94.0369783
5080	36.44033882	36.44033882	-94.04319462	-94.04319462
5081	36.45241519	36.45241519	-94.05114789	-94.05114789
5082	36.45419803	36.45419803	-94.04963682	-94.04963682
5083	36.45864479	36.45864479	-94.04535734	-94.04535734
5084	36.45929897	36.45929897	-94.04548106	-94.04548106
5085	36.4602945	36.4602945	-94.04396049	-94.04396049
5086	36.46362871	36.46362871	-94.03501484	-94.03501484
5087	36.46316432	36.46316432	-94.03014037	-94.03014037
5088	36.4550258	36.4550258	-94.02303015	-94.02303015
5089	36.44712821	36.44712821	-94.02567802	-94.02567802
5090	36.44629931	36.44629931	-94.02609746	-94.02609746
5091	36.44287271	36.44287271	-94.02854494	-94.02854494
5092	36.44130367	36.44130367	-94.03120171	-94.03120171
5093	36.44028128	36.44028128	-94.03672617	-94.03672617
5094	36.44032202	36.44032202	-94.04303623	-94.04303623
5095	36.4526483	36.4526483	-94.0510334	-94.0510334
5096	36.45440172	36.45440172	-94.04908216	-94.04908216
5097	36.45845937	36.45845937	-94.04520625	-94.04520625
5098	36.45916889	36.45916889	-94.04549127	-94.04549127
5099	36.46006758	36.46006758	-94.04484001	-94.04484001
5100	36.46029951	36.46029951	-94.04388061	-94.04388061
5101	36.46362188	36.46362188	-94.03513601	-94.03513601
5102	36.45510854	36.45510854	-94.02292714	-94.02292714
5103	36.44721358	36.44721358	-94.02559544	-94.02559544
5104	36.44599296	36.44599296	-94.02622849	-94.02622849
5105	37.11641492	37.11641492	-93.41372418	-93.41372418
5106	37.11682162	37.11682162	-93.41042425	-93.41042425
5107	37.11584486	37.11584486	-93.40624488	-93.40624488
5108	37.1156715	37.1156715	-93.40524485	-93.40524485
5109	37.1156743	37.1156743	-93.40385228	-93.40385228
5110	37.1156275	37.1156275	-93.40337182	-93.40337182
5111	37.1156095	37.1156095	-93.40330858	-93.40330858
5112	37.11532129	37.11532129	-93.40271156	-93.40271156
5113	37.11455935	37.11455935	-93.4021748	-93.4021748
5114	37.11234643	37.11234643	-93.40155051	-93.40155051
5115	37.10907327	37.10907327	-93.39844121	-93.39844121
5116	37.10819637	37.10819637	-93.39867361	-93.39867361
5117	37.10577751	37.10577751	-93.40041933	-93.40041933
5118	37.10002965	37.10002965	-93.4044306	-93.4044306
5119	37.09777748	37.09777748	-93.40413379	-93.40413379
5120	37.09204287	37.09204287	-93.40370963	-93.40370963
5121	37.09139969	37.09139969	-93.40598826	-93.40598826
5122	37.09164644	37.09164644	-93.40668087	-93.40668087
5123	37.09180462	37.09180462	-93.40688476	-93.40688476
5124	37.09269026	37.09269026	-93.40741801	-93.40741801
5125	37.09411449	37.09411449	-93.40780498	-93.40780498
5126	37.10712496	37.10712496	-93.4161022	-93.4161022
5127	37.11580975	37.11580975	-93.4061691	-93.4061691
5128	37.11567876	37.11567876	-93.40403599	-93.40403599
5129	37.1155889	37.1155889	-93.40324041	-93.40324041
5130	37.11526725	37.11526725	-93.402651	-93.402651
5131	37.11499911	37.11499911	-93.40241459	-93.40241459
5132	37.11416532	37.11416532	-93.40200843	-93.40200843
5133	37.11233322	37.11233322	-93.4015509	-93.4015509
5134	37.10890418	37.10890418	-93.39845837	-93.39845837
5135	37.10816567	37.10816567	-93.39868681	-93.39868681
5136	37.09789448	37.09789448	-93.40415307	-93.40415307
5137	37.09193336	37.09193336	-93.40702494	-93.40702494
5138	37.09416675	37.09416675	-93.40780708	-93.40780708
5139	37.10722515	37.10722515	-93.41612379	-93.41612379
5140	37.1170646	37.1170646	-93.40921831	-93.40921831
5141	37.11567105	37.11567105	-93.40487143	-93.40487143
5142	37.11567742	37.11567742	-93.4037394	-93.4037394
5143	37.11567444	37.11567444	-93.40368924	-93.40368924
5144	37.11517597	37.11517597	-93.40255724	-93.40255724
5145	37.11229029	37.11229029	-93.40153491	-93.40153491
5146	37.09213385	37.09213385	-93.40362602	-93.40362602
5147	37.09188184	37.09188184	-93.40696856	-93.40696856
5148	37.09369386	37.09369386	-93.40773835	-93.40773835
5149	37.09402202	37.09402202	-93.40778894	-93.40778894
5150	37.10903522	37.10903522	-93.41759123	-93.41759123
5151	37.11581245	37.11581245	-93.40617202	-93.40617202
5152	37.11567144	37.11567144	-93.40482355	-93.40482355
5153	37.1154519	37.1154519	-93.40292729	-93.40292729
5154	37.11444521	37.11444521	-93.40212491	-93.40212491
5155	37.1141316	37.1141316	-93.40199751	-93.40199751
5156	37.09234766	37.09234766	-93.40348679	-93.40348679
5157	37.09198469	37.09198469	-93.40378178	-93.40378178
5158	37.09236793	37.09236793	-93.40729972	-93.40729972
5159	37.09400878	37.09400878	-93.40778919	-93.40778919
5160	37.11595457	37.11595457	-93.40642017	-93.40642017
5161	37.11566836	37.11566836	-93.4048248	-93.4048248
5162	37.11567437	37.11567437	-93.40388172	-93.40388172
5163	37.11535009	37.11535009	-93.40275326	-93.40275326
5164	37.11413625	37.11413625	-93.4020011	-93.4020011
5165	37.09231375	37.09231375	-93.40350243	-93.40350243
5166	37.09223366	37.09223366	-93.40355414	-93.40355414
5167	37.09213868	37.09213868	-93.40718734	-93.40718734
5168	37.09398942	37.09398942	-93.40778576	-93.40778576
5169	37.09788007	37.09788007	-93.41162744	-93.41162744
5170	37.10664497	37.10664497	-93.41608726	-93.41608726
5171	37.11696382	37.11696382	-93.40820327	-93.40820327
5172	37.11647575	37.11647575	-93.40728818	-93.40728818
5173	37.11602238	37.11602238	-93.4065331	-93.4065331
5174	37.11566048	37.11566048	-93.40543151	-93.40543151
5175	37.11566619	37.11566619	-93.40499311	-93.40499311
5176	37.11567383	37.11567383	-93.40419105	-93.40419105
5177	37.11567529	37.11567529	-93.40387317	-93.40387317
5178	37.11560506	37.11560506	-93.40330172	-93.40330172
5179	37.10765651	37.10765651	-93.39900416	-93.39900416
5180	37.10570571	37.10570571	-93.40048583	-93.40048583
5181	37.10165952	37.10165952	-93.40399153	-93.40399153
5182	37.10032453	37.10032453	-93.40441579	-93.40441579
5183	37.09234287	37.09234287	-93.4034962	-93.4034962
5184	37.09225054	37.09225054	-93.40354757	-93.40354757
5185	37.09142009	37.09142009	-93.40614602	-93.40614602
5186	37.09144207	37.09144207	-93.40622922	-93.40622922
5187	37.09199606	37.09199606	-93.40707861	-93.40707861
5188	37.09413461	37.09413461	-93.40780274	-93.40780274
5189	37.11602873	37.11602873	-93.4065433	-93.4065433
5190	37.11566895	37.11566895	-93.40541997	-93.40541997
5191	37.11566814	37.11566814	-93.40499193	-93.40499193
5192	37.11567217	37.11567217	-93.4043507	-93.4043507
5193	37.11556433	37.11556433	-93.40318195	-93.40318195
5194	37.11554604	37.11554604	-93.4031316	-93.4031316
5195	37.11548484	37.11548484	-93.4029873	-93.4029873
5196	37.11475617	37.11475617	-93.40228151	-93.40228151
5197	37.10575188	37.10575188	-93.40044782	-93.40044782
5198	37.09998301	37.09998301	-93.40443071	-93.40443071
5199	37.09219729	37.09219729	-93.40358148	-93.40358148
5200	37.09136263	37.09136263	-93.40580798	-93.40580798
5201	37.09143255	37.09143255	-93.40617977	-93.40617977
5202	37.09168705	37.09168705	-93.40673151	-93.40673151
5203	37.11637958	37.11637958	-93.4071271	-93.4071271
5204	37.11601316	37.11601316	-93.40651733	-93.40651733
5205	37.11597794	37.11597794	-93.40646354	-93.40646354
5206	37.11567055	37.11567055	-93.40515697	-93.40515697
5207	37.1156741	37.1156741	-93.40444825	-93.40444825
5208	37.11567189	37.11567189	-93.40426552	-93.40426552
5209	37.11540489	37.11540489	-93.40285216	-93.40285216
5210	37.11536585	37.11536585	-93.4027898	-93.4027898
5211	37.09647412	37.09647412	-93.40393838	-93.40393838
5212	37.09143819	37.09143819	-93.40496106	-93.40496106
5213	37.09188002	37.09188002	-93.40696338	-93.40696338
5214	37.09402268	37.09402268	-93.40779505	-93.40779505
5215	37.095035	37.095035	-93.4078868	-93.4078868
5216	37.11636844	37.11636844	-93.40711105	-93.40711105
5217	37.11602148	37.11602148	-93.40653243	-93.40653243
5218	37.11567086	37.11567086	-93.40549299	-93.40549299
5219	37.11567536	37.11567536	-93.40444549	-93.40444549
5220	37.11558375	37.11558375	-93.40323766	-93.40323766
5221	37.1154515	37.1154515	-93.40293953	-93.40293953
5222	37.11541857	37.11541857	-93.40288645	-93.40288645
5223	37.11532024	37.11532024	-93.40272846	-93.40272846
5224	37.1056896	37.1056896	-93.40049533	-93.40049533
5225	37.09148578	37.09148578	-93.40482377	-93.40482377
5226	37.09397999	37.09397999	-93.40778824	-93.40778824
5227	37.09443857	37.09443857	-93.40782611	-93.40782611
5228	37.11697926	37.11697926	-93.41000622	-93.41000622
5229	37.11688994	37.11688994	-93.40801421	-93.40801421
5230	37.11642616	37.11642616	-93.40720791	-93.40720791
5231	37.11602205	37.11602205	-93.40652921	-93.40652921
5232	37.1156702	37.1156702	-93.40443865	-93.40443865
5233	37.11567153	37.11567153	-93.40423561	-93.40423561
5234	37.11543214	37.11543214	-93.40289357	-93.40289357
5235	37.11516607	37.11516607	-93.40255278	-93.40255278
5236	37.11474992	37.11474992	-93.40227911	-93.40227911
5237	37.10572271	37.10572271	-93.40046374	-93.40046374
5238	37.09838477	37.09838477	-93.40422292	-93.40422292
5239	37.09693345	37.09693345	-93.4040038	-93.4040038
5240	37.09181996	37.09181996	-93.40406231	-93.40406231
5241	37.09153007	37.09153007	-93.40472073	-93.40472073
5242	37.09395199	37.09395199	-93.4077808	-93.4077808
5243	37.09435252	37.09435252	-93.40782204	-93.40782204
5244	34.02659932	34.02659932	-91.34829961	-91.34829961
5245	34.0265922	34.0265922	-91.3482923	-91.3482923
5246	34.02684622	34.02684622	-91.34707893	-91.34707893
5247	34.02682964	34.02682964	-91.34510823	-91.34510823
5248	34.02562264	34.02562264	-91.34317659	-91.34317659
5249	34.02456804	34.02456804	-91.34319547	-91.34319547
5250	34.02390836	34.02390836	-91.3432178	-91.3432178
5251	34.02268463	34.02268463	-91.34364213	-91.34364213
5252	34.02156155	34.02156155	-91.34442319	-91.34442319
5253	34.01811113	34.01811113	-91.34675164	-91.34675164
5254	34.01809271	34.01809271	-91.34675536	-91.34675536
5255	34.01726974	34.01726974	-91.3459061	-91.3459061
5256	34.01729709	34.01729709	-91.34560884	-91.34560884
5257	34.01758233	34.01758233	-91.34608682	-91.34608682
5258	34.02215861	34.02215861	-91.34473972	-91.34473972
5259	34.02219346	34.02219346	-91.34542504	-91.34542504
5260	34.02217978	34.02217978	-91.3456381	-91.3456381
5261	34.0220685	34.0220685	-91.34695967	-91.34695967
5262	34.02175115	34.02175115	-91.35357839	-91.35357839
5263	34.02644722	34.02644722	-91.34867496	-91.34867496
5264	34.02525215	34.02525215	-91.34318072	-91.34318072
5265	34.02500268	34.02500268	-91.34318838	-91.34318838
5266	34.02471326	34.02471326	-91.34320216	-91.34320216
5267	34.02466917	34.02466917	-91.34320444	-91.34320444
5268	34.02262535	34.02262535	-91.34374112	-91.34374112
5269	34.02066336	34.02066336	-91.34465491	-91.34465491
5270	34.02012193	34.02012193	-91.34481972	-91.34481972
5271	34.01977936	34.01977936	-91.34501306	-91.34501306
5272	34.01782591	34.01782591	-91.34665429	-91.34665429
5273	34.01764578	34.01764578	-91.34645374	-91.34645374
5274	34.01731432	34.01731432	-91.34563378	-91.34563378
5275	34.02218113	34.02218113	-91.34498431	-91.34498431
5276	34.0221865	34.0221865	-91.3457261	-91.3457261
5277	34.02213758	34.02213758	-91.34608385	-91.34608385
5278	34.02289052	34.02289052	-91.34967121	-91.34967121
5279	34.02133659	34.02133659	-91.35359771	-91.35359771
5280	34.02642332	34.02642332	-91.34873034	-91.34873034
5281	34.02685844	34.02685844	-91.34652365	-91.34652365
5282	34.0268544	34.0268544	-91.3465022	-91.3465022
5283	34.02684135	34.02684135	-91.34509631	-91.34509631
5284	34.0244385	34.0244385	-91.34320888	-91.34320888
5285	34.02435186	34.02435186	-91.34320597	-91.34320597
5286	34.02034871	34.02034871	-91.34473237	-91.34473237
5287	34.01951605	34.01951605	-91.34529892	-91.34529892
5288	34.01863552	34.01863552	-91.34641868	-91.34641868
5289	34.01796467	34.01796467	-91.34671713	-91.34671713
5290	34.01742304	34.01742304	-91.34612052	-91.34612052
5291	34.01739754	34.01739754	-91.3460798	-91.3460798
5292	34.016882	34.016882	-91.34513074	-91.34513074
5293	34.02206262	34.02206262	-91.34688722	-91.34688722
5294	34.02208989	34.02208989	-91.34719535	-91.34719535
5295	34.02183924	34.02183924	-91.35256273	-91.35256273
5296	34.02186822	34.02186822	-91.35281334	-91.35281334
5297	34.02685152	34.02685152	-91.34650614	-91.34650614
5298	34.02463747	34.02463747	-91.34318284	-91.34318284
5299	34.02420526	34.02420526	-91.34320425	-91.34320425
5300	34.02326873	34.02326873	-91.34323385	-91.34323385
5301	34.02132589	34.02132589	-91.3444784	-91.3444784
5302	34.0186031	34.0186031	-91.3464717	-91.3464717
5303	34.01812966	34.01812966	-91.34675949	-91.34675949
5304	34.01809796	34.01809796	-91.34675873	-91.34675873
5305	34.01794516	34.01794516	-91.34672333	-91.34672333
5306	34.01774799	34.01774799	-91.34657169	-91.34657169
5307	34.01747524	34.01747524	-91.3461922	-91.3461922
5308	34.02211161	34.02211161	-91.34733089	-91.34733089
5309	34.02308337	34.02308337	-91.35045716	-91.35045716
5310	34.02206241	34.02206241	-91.35213961	-91.35213961
5311	34.02183962	34.02183962	-91.35245147	-91.35245147
5312	34.0247712	34.0247712	-91.34319722	-91.34319722
5313	34.02433882	34.02433882	-91.34320148	-91.34320148
5314	34.02407625	34.02407625	-91.34320531	-91.34320531
5315	34.0213162	34.0213162	-91.34446833	-91.34446833
5316	34.01882482	34.01882482	-91.3461792	-91.3461792
5317	34.01783608	34.01783608	-91.346647	-91.346647
5318	34.01763946	34.01763946	-91.34643782	-91.34643782
5319	34.01745972	34.01745972	-91.34618314	-91.34618314
5320	34.01717228	34.01717228	-91.34545281	-91.34545281
5321	34.02217631	34.02217631	-91.34491271	-91.34491271
5322	34.02213787	34.02213787	-91.34756312	-91.34756312
5323	34.0227297	34.0227297	-91.34930323	-91.34930323
5324	34.02183031	34.02183031	-91.35252493	-91.35252493
5325	34.02183639	34.02183639	-91.35259097	-91.35259097
5326	34.02178274	34.02178274	-91.35236676	-91.35236676
5327	34.02434935	34.02434935	-91.34319784	-91.34319784
5328	34.02411455	34.02411455	-91.34320099	-91.34320099
5329	34.02359568	34.02359568	-91.34321147	-91.34321147
5330	34.01785231	34.01785231	-91.34665769	-91.34665769
5331	34.01725919	34.01725919	-91.34587837	-91.34587837
5332	34.02264701	34.02264701	-91.3515612	-91.3515612
5333	34.02182279	34.02182279	-91.35253406	-91.35253406
5334	34.02685871	34.02685871	-91.34633581	-91.34633581
5335	34.02683774	34.02683774	-91.34371912	-91.34371912
5336	34.02435159	34.02435159	-91.34320039	-91.34320039
5337	34.02377618	34.02377618	-91.34321411	-91.34321411
5338	34.01825597	34.01825597	-91.34673085	-91.34673085
