ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,Season,StartDate,EndDate,RiffleNo,RiffleLength,Temperature,SpecificConductance,pH,DO,Turbidity,Note
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,2,-999.00,14.20,218.10,7.78,9.48,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,3,-999.00,13.90,231.50,7.62,9.32,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,1,-999.00,15.30,270.50,8.20,11.97,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,2,-999.00,15.20,226.70,7.89,11.14,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,3,-999.00,14.80,269.10,8.09,12.21,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,8.20,273.20,7.68,10.88,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,8.10,270.80,7.73,11.05,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,8.10,272.00,7.63,10.72,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,8.40,319.40,8.29,12.06,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,8.70,320.00,8.14,12.05,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,9.00,319.20,8.24,12.32,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,7.90,345.30,8.02,12.03,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,7.70,346.70,7.98,11.92,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,7.90,338.90,7.96,12.06,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,16.70,323.90,8.08,8.57,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,16.80,314.20,8.16,7.68,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,16.80,323.70,8.15,9.01,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,9.70,310.90,7.98,11.13,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,9.60,311.10,8.01,11.07,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,9.50,311.10,7.94,11.16,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,8.70,308.30,7.97,11.85,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,8.60,308.00,7.92,11.52,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,8.60,308.10,7.56,10.98,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,15.40,310.00,8.06,9.58,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,15.40,310.00,8.06,9.46,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM06,06,Mainstem,,Current River,,Carter,97,CURRM06,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,15.30,310.00,8.02,9.25,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT01,01,Tributary,,Current River,Shafer Spring,Dent,819,CURRT01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,13.00,271.30,7.70,9.92,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT01,01,Tributary,,Current River,Shafer Spring,Dent,819,CURRT01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,13.10,121.90,7.71,10.13,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT01,01,Tributary,,Current River,Shafer Spring,Dent,819,CURRT01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,13.00,67.40,7.78,10.26,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT02,02,Tributary,,Current River,Sutton Creek,Shannon,850,CURRT02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,1,-999.00,8.70,321.90,8.26,10.75,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT02,02,Tributary,,Current River,Sutton Creek,Shannon,850,CURRT02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,2,-999.00,9.10,322.50,8.31,11.44,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT02,02,Tributary,,Current River,Sutton Creek,Shannon,850,CURRT02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,3,-999.00,9.50,280.80,8.21,10.70,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT03,03,Tributary,,Current River,Thompson Creek,Shannon,576,CURRT03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,9.30,464.80,7.87,11.71,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT03,03,Tributary,,Current River,Thompson Creek,Shannon,576,CURRT03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,9.30,464.20,7.83,11.27,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT03,03,Tributary,,Current River,Thompson Creek,Shannon,576,CURRT03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,9.00,462.00,7.79,11.90,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT04,04,Tributary,,Current River,Prairie Hollow,Shannon,920,CURRT04,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,1,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT04,04,Tributary,,Current River,Prairie Hollow,Shannon,920,CURRT04,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,2,-999.00,11.92,387.00,8.08,11.35,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT04,04,Tributary,,Current River,Prairie Hollow,Shannon,920,CURRT04,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,3,-999.00,12.73,383.00,7.98,10.77,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,1,-999.00,11.37,363.00,8.37,10.24,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,2,-999.00,10.66,364.00,8.38,10.42,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,3,-999.00,10.36,364.00,8.34,10.25,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,10.40,409.00,8.37,11.20,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,10.40,409.80,8.34,11.66,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,10.10,410.30,8.35,11.61,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,18.10,335.90,8.39,9.84,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,17.80,336.50,8.36,10.45,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,17.70,347.00,8.35,9.78,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,7.70,249.70,8.14,12.91,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,7.60,249.30,8.12,13.01,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT06,06,Tributary,,Current River,Blair Creek,Shannon,917,CURRT06,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,7.60,249.60,8.13,13.28,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT07,07,Tributary,,Current River,Powdermill Creek,Shannon,494,CURRT07,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,1,-999.00,13.80,345.70,7.83,8.90,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT07,07,Tributary,,Current River,Powdermill Creek,Shannon,494,CURRT07,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,2,-999.00,13.80,347.10,7.76,8.95,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT07,07,Tributary,,Current River,Powdermill Creek,Shannon,494,CURRT07,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,3,-999.00,13.90,349.00,7.66,9.11,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,1,20.70,11.10,183.00,7.84,10.07,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,2,14.90,11.10,181.00,7.68,9.92,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,3,14.00,11.10,178.40,7.48,9.69,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,10.40,328.00,8.02,10.07,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,10.30,341.30,8.02,10.59,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,10.20,339.10,8.08,10.58,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,7.60,301.30,8.14,12.38,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,7.50,301.30,8.11,11.34,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,7.40,301.60,7.80,11.90,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,9.80,326.40,8.01,8.39,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,9.80,326.90,8.09,8.87,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT08,08,Tributary,,Current River,Rocky Creek,Shannon,657,CURRT08,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,9.80,325.60,8.03,8.58,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT09,09,Tributary,,Current River,Carr Creek,Shannon,695,CURRT09,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,1,-999.00,8.90,267.30,7.93,11.01,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT09,09,Tributary,,Current River,Carr Creek,Shannon,695,CURRT09,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,2,-999.00,8.80,261.80,7.92,10.77,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT09,09,Tributary,,Current River,Carr Creek,Shannon,695,CURRT09,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,3,-999.00,8.90,259.80,7.95,9.82,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT12,12,Tributary,,Current River,Rogers Creek,Carter,950,CURRT12,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,1,-999.00,14.40,333.00,7.86,9.48,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT12,12,Tributary,,Current River,Rogers Creek,Carter,950,CURRT12,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,2,-999.00,13.96,333.00,7.83,8.85,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT12,12,Tributary,,Current River,Rogers Creek,Carter,950,CURRT12,2010,11/3/2010 0:00:00,11/3/2010 0:00:00,3,-999.00,13.70,335.00,7.90,8.93,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT13,13,Tributary,,Current River,Mill Creek,Carter,685,CURRT13,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,1,45.90,13.00,232.70,7.40,8.84,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT13,13,Tributary,,Current River,Mill Creek,Carter,685,CURRT13,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,2,8.80,13.10,235.20,7.30,9.11,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT13,13,Tributary,,Current River,Mill Creek,Carter,685,CURRT13,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,3,10.90,13.00,197.10,7.39,9.09,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,7.40,419.60,8.39,11.90,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,7.10,419.50,8.36,11.55,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,7.00,420.40,8.72,11.53,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,8.60,369.30,7.94,10.35,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,8.70,371.40,7.97,9.22,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,8.40,369.90,8.03,10.66,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,18.20,318.80,8.47,10.11,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,18.30,336.00,8.47,10.10,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,18.20,323.20,8.47,10.19,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,11.60,273.10,8.20,11.07,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,11.70,273.40,8.18,11.31,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,11.60,273.20,8.19,11.30,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,5.30,319.20,8.07,13.46,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,5.20,319.10,8.01,13.41,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,5.00,319.14,7.66,13.74,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,15.30,322.60,8.37,10.30,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,15.40,322.40,8.37,10.17,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT14,14,Tributary,,Current River,Sinking Creek,Shannon,463,CURRT14,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,15.30,322.30,8.37,9.95,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,10.00,460.20,7.88,9.13,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,9.80,457.00,8.13,9.26,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,9.70,462.90,8.29,8.54,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,15.10,332.80,7.83,8.54,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,15.20,329.50,7.84,8.72,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,15.20,332.50,7.88,9.18,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,10.60,-999.00,8.01,11.40,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,10.30,-999.00,7.97,11.33,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT15,15,Tributary,,Current River,Big West Creek,Shannon,734,CURRT15,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,10.00,-999.00,7.99,11.04,-999.00,Specific Conductance calibration was incorrect; therefore, Specific Conductance readings are incorrect.
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,9.60,328.10,7.95,10.89,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,9.30,326.40,7.99,9.11,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,9.50,325.50,8.02,10.20,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,11.30,259.70,8.05,11.38,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,11.20,259.40,8.08,11.08,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,11.20,259.90,7.85,11.28,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,15.10,291.40,8.28,9.66,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,15.20,291.50,8.27,9.56,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECT16,16,Tributary,,Current River,Big East Creek,Shannon,856,CURRT16,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,15.40,291.30,8.29,9.46,-999.00,
