ParkName,ParkCode,LocationID,PeriodID,EventID,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,3,0.40,2.00,0.04,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,4,0.60,2.00,0.11,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,5,0.80,2.00,0.03,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,6,1.00,2.00,0.06,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,7,1.20,2.00,0.02,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,8,1.40,2.00,0.01,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,9,1.60,2.00,0.01,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,10,1.80,3.00,0.03,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,11,2.00,2.00,0.04,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,12,2.20,4.00,0.04,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,13,2.40,4.00,0.01,
Pea Ridge National Military Park,PERI,PERIAQUBUG01,PERIAqubug2015May05,PERIAquBug2015May05,14,2.60,1.00,0.00,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,1,0.00,0.00,0.00,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,2,0.25,2.00,-0.04,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,3,0.50,8.00,0.01,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,4,0.75,9.00,0.03,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,5,1.00,10.00,0.06,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,6,1.25,10.00,0.05,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,7,1.50,10.00,0.08,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,8,1.75,10.00,0.07,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,9,2.00,9.00,0.04,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,10,2.25,6.00,0.02,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,11,2.50,6.00,-0.03,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,12,2.75,6.00,-0.02,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,13,3.00,4.00,-0.04,
Pea Ridge National Military Park,PERI,PERIAQUBUG02,PERIAqubug2015May05,PERIAquBug2015May05,14,3.25,2.00,-0.03,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2018May07,PERIAquBug2018May07,1,0.00,0.00,0.00,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2018May07,PERIAquBug2018May07,2,0.50,7.00,0.24,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2018May07,PERIAquBug2018May07,3,1.00,8.00,0.20,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2018May07,PERIAquBug2018May07,4,1.50,8.00,0.21,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2018May07,PERIAquBug2018May07,5,2.00,9.00,0.27,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2018May07,PERIAquBug2018May07,6,2.50,10.00,0.20,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2018May07,PERIAquBug2018May07,7,3.00,4.00,0.16,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2018May07,PERIAquBug2018May07,8,3.50,2.00,0.07,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,1,0.00,0.00,0.00,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,2,0.50,6.00,0.07,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,3,1.00,8.00,0.00,veg up
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,4,1.50,8.00,0.10,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,5,2.00,8.00,0.29,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,6,2.50,9.00,0.37,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,7,3.00,8.00,0.38,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,8,3.50,6.00,0.23,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,9,4.00,8.00,0.29,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,10,4.50,8.00,0.01,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,11,5.00,6.00,0.01,veg up
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2018May07,PERIAquBug2018May07,12,5.50,6.00,0.02,veg up
Pea Ridge National Military Park,PERI,PERIAqubug03,PERIAquBug2018May07,PERIAquBug2018May07,1,0.00,0.00,0.00,
Pea Ridge National Military Park,PERI,PERIAqubug03,PERIAquBug2018May07,PERIAquBug2018May07,2,0.50,2.00,0.14,
Pea Ridge National Military Park,PERI,PERIAqubug03,PERIAquBug2018May07,PERIAquBug2018May07,3,1.00,3.00,0.18,
Pea Ridge National Military Park,PERI,PERIAqubug03,PERIAquBug2018May07,PERIAquBug2018May07,4,1.50,6.00,0.08,
Pea Ridge National Military Park,PERI,PERIAqubug03,PERIAquBug2018May07,PERIAquBug2018May07,5,2.00,10.00,0.15,
Pea Ridge National Military Park,PERI,PERIAqubug03,PERIAquBug2018May07,PERIAquBug2018May07,6,2.50,12.00,0.08,
Pea Ridge National Military Park,PERI,PERIAqubug03,PERIAquBug2018May07,PERIAquBug2018May07,7,3.00,8.00,0.03,
Pea Ridge National Military Park,PERI,PERIAqubug03,PERIAquBug2018May07,PERIAquBug2018May07,8,3.50,2.00,0.02,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,1,0.00,0.00,0.00,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,2,0.25,3.00,0.26,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,3,0.50,2.00,0.20,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,4,0.75,2.00,0.58,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,5,1.00,3.00,0.31,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,6,1.25,4.00,0.31,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,7,1.50,3.00,0.37,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,8,1.75,4.00,0.44,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,9,2.00,7.00,0.49,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,10,2.25,7.00,0.58,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,11,2.50,8.00,0.53,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,12,2.75,8.00,0.41,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,13,3.00,7.00,0.34,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,14,3.25,6.00,0.05,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,15,3.50,6.00,0.60,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,16,3.75,5.00,0.04,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,17,4.00,6.00,0.02,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,18,4.25,5.00,0.20,
Pea Ridge National Military Park,PERI,PERIAqubug01,PERIAquBug2021May06,PERIAquBug2021May06,19,4.50,0.00,0.00,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,1,0.00,0.00,0.00,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,2,0.25,7.00,0.00,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,3,0.50,9.00,0.03,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,4,0.75,8.00,0.20,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,5,1.00,7.00,0.15,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,6,1.25,4.00,0.26,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,7,1.50,4.00,0.08,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,8,1.75,8.00,0.16,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,9,2.00,8.00,0.32,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,10,2.25,9.00,0.20,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,11,2.50,7.00,0.35,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,12,2.75,8.00,0.42,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,13,3.00,7.00,0.41,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,14,3.25,5.00,0.46,
Pea Ridge National Military Park,PERI,PERIAqubug02,PERIAquBug2021May06,PERIAquBug2021May10,15,3.50,2.00,0.19,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,1,0.00,0.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,2,0.50,10.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,3,1.00,20.00,0.04,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,4,1.50,28.00,0.17,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,5,2.00,24.00,0.08,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,6,2.50,20.00,0.09,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,7,3.00,20.00,0.03,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,8,3.50,16.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2007Aug28,PIPEAqubug2007Aug28,9,4.00,14.00,0.03,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,1,0.00,0.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,2,0.20,6.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,3,0.40,12.00,0.02,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,4,0.60,17.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,5,0.80,24.00,0.03,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,6,1.00,35.00,0.03,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,7,1.20,34.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,8,1.40,30.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,9,1.60,28.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,10,1.80,26.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,11,2.00,25.00,0.04,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,12,2.20,24.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,13,2.40,26.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,14,2.60,23.00,0.03,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,15,2.80,20.00,0.03,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,16,3.00,18.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,17,3.20,6.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAqubug2013Sep12,PIPEAquBug2013Sep12,18,3.40,4.00,0.03,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,1,0.00,28.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,2,0.50,20.00,0.09,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,3,1.00,14.00,0.22,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,4,1.50,26.00,0.12,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,5,2.00,38.00,0.12,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,6,2.50,45.00,0.14,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,7,3.00,34.00,0.08,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,8,3.50,20.00,0.05,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,9,4.00,24.00,0.02,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2016Sep09,PIPEAquBug2016Sep09,10,4.50,22.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2021Aug26,PIPEAquBug2021Aug26,1,0.00,0.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2021Aug26,PIPEAquBug2021Aug26,2,0.50,25.00,0.02,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2021Aug26,PIPEAquBug2021Aug26,3,1.00,48.00,0.12,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2021Aug26,PIPEAquBug2021Aug26,4,1.50,55.00,0.11,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2021Aug26,PIPEAquBug2021Aug26,5,2.00,38.00,0.05,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2021Aug26,PIPEAquBug2021Aug26,6,2.50,24.00,0.08,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2021Aug26,PIPEAquBug2021Aug26,7,3.00,2.00,0.02,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2022Aug18,PIPEAquBug2022Aug18,1,0.00,0.00,0.00,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2022Aug18,PIPEAquBug2022Aug18,2,0.50,20.00,0.03,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2022Aug18,PIPEAquBug2022Aug18,3,1.00,38.00,0.09,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2022Aug18,PIPEAquBug2022Aug18,4,1.50,48.00,0.04,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2022Aug18,PIPEAquBug2022Aug18,5,2.00,34.00,0.02,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2022Aug18,PIPEAquBug2022Aug18,6,2.50,20.00,0.01,
Pipestone National Monument,PIPE,PIPEAquBug01,PIPEAquBug2022Aug18,PIPEAquBug2022Aug18,7,3.00,8.00,0.01,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,1,0.20,6.00,0.13,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,2,0.40,8.00,0.16,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,3,0.60,10.00,0.18,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,4,0.80,10.00,0.19,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,5,1.00,11.00,0.19,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,6,1.20,10.00,0.13,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,7,1.40,8.00,0.15,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,8,1.60,8.00,0.06,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2009Sep01,TAPRAqubug2009Sep01,9,1.80,2.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,1,0.20,2.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,2,0.40,3.00,-0.03,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,3,0.60,5.00,0.03,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,4,0.80,5.00,0.12,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,5,1.00,6.00,0.03,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,6,1.20,6.00,0.01,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,7,1.40,8.00,-0.03,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,8,1.60,6.00,-0.03,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,9,1.80,4.00,-0.05,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2009Sep02,TAPRAqubug2009Sep02,10,2.00,2.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,1,0.00,0.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,2,0.50,12.00,0.18,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,3,1.00,20.00,0.50,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,4,1.50,18.00,0.63,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,5,2.00,22.00,0.45,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,6,2.50,28.00,0.78,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,7,3.00,26.00,0.76,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,8,3.50,12.00,0.08,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,9,4.00,3.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,10,4.50,0.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,1,0.00,0.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,2,0.50,8.00,0.31,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,3,1.00,9.00,0.07,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,4,1.50,13.00,0.29,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,5,2.00,11.00,0.52,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,6,2.50,6.00,0.04,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,7,3.00,7.00,0.09,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2013Apr23,TAPRAqubug2013Apr23,8,3.50,2.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,1,0.00,0.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,2,0.50,8.00,0.26,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,3,1.00,12.00,0.40,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,4,1.50,13.00,0.45,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,5,2.00,10.00,0.52,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,6,2.50,18.00,0.56,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,7,3.00,18.00,0.33,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,8,3.50,16.00,0.17,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,9,4.00,10.00,0.04,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,10,4.50,12.00,0.02,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,11,5.00,6.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,1,0.00,0.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,2,0.50,18.00,0.02,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,3,1.00,22.00,0.03,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,4,1.50,22.00,0.05,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,5,2.00,24.00,0.05,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,6,2.50,30.00,0.06,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,7,3.00,22.00,0.01,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,8,3.50,20.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,9,4.00,25.00,0.01,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,10,4.50,18.00,0.00,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug02,TAPRAqubug2015Apr29,TAPRAquBug2015Apr29,11,5.00,13.00,-0.02,
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug01,TAPRAquBug2018May03,TAPRAquBug2018May04,1,0.00,0.00,0.00,
