ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,SiteNumber,TransectNumber,SampleLocation,ChannelUnit,PoolForm,Width_Meters,Depth_Centimeters,Velocity_MetersPerSecond,Velocity_MetersPerSecond_flag,DominantWentworthSubstrate_Millimeters,WentworthMidpoint_Millimeters,EmbeddedCanopyCover,ECC_MidpointValue1_Percent,CanopyCover,ECC_MidpointValue2_Percent,Comment,dwcType,dwcBasisOfRecord
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,3,2,Middle,Riffle-Run Complex,NA,3.9,11,0.13,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,4,2,Middle,Pool,NA,4.75,34,0.08,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,5,2,Middle,Pool,NA,5.3,19,0.06,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,1,3,Middle,Riffle,NA,3.61,17,0.1,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,2,3,Middle,Run/Race,NA,1.71,29,0.07,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,3,3,Middle,Riffle-Run Complex,NA,2.7,-999,0.14,A,-999,-999,NA,-999,NA,-999,Field sheet had 0.09 as Depth which is incorrect changed to -999 in DB,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,4,3,Middle,Pool,NA,2.9,29,0.07,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,5,3,Middle,Pool,NA,7.3,36,0.01,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,1,1,Middle,Pool,NA,1.3,15,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,2,1,Middle,Pool,NA,2.4,36,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,3,1,Middle,Pool,NA,3.5,115,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,4,1,Middle,Pool,NA,3.6,47,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,5,1,Middle,Pool,NA,4.7,72,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,1,1,Middle,Pool,NA,3,20,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,2,1,Middle,Pool,NA,6.6,55,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,3,1,Middle,Pool,NA,2.3,40,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,4,1,Middle,Pool,NA,4.5,58,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,5,1,Middle,Pool,NA,6.2,18,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,1,1,Middle,Pool,NA,4.3,15,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,2,1,Middle,Pool,NA,5.6,24,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,3,1,Middle,Pool,NA,8.8,35,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,4,1,Middle,Pool,NA,3.7,75,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,5,1,Middle,Pool,NA,7.8,53,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,1,1,Middle,Pool,NA,7.5,44,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,2,1,Middle,Pool,NA,8.1,50,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,3,1,Middle,Pool,NA,7,70,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,4,1,Middle,Pool,NA,5.1,38,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,5,1,Middle,Pool,NA,9,65,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,1,1,Middle,Pool,NA,1.1,35,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,2,1,Middle,Pool,NA,3,35,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,3,1,Middle,Pool,NA,5.2,31,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,4,1,Middle,Pool,NA,4,63,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,5,1,Middle,Pool,NA,4,60,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,1,1,Middle,Riffle-Run Complex,NA,1.8,10,0.29,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,2,1,Middle,Pool,NA,3.6,16,0.1,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,3,1,Middle,Pool,NA,4.5,25,0.07,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,4,1,Middle,Pool,NA,4.4,26,0.07,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,5,1,Middle,Pool,NA,4.7,46,0.03,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,1,2,Middle,Riffle-Run Complex,NA,2.3,11,0.68,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,2,2,Middle,Pool,NA,6.7,24,0.14,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,3,2,Middle,Pool,NA,4.6,22,0.08,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,4,2,Middle,Pool,NA,5.6,44,0.03,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,5,2,Middle,Pool,NA,6.4,77,0.01,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,1,3,Middle,Riffle-Run Complex,NA,2.6,9,0.2,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,2,3,Middle,Pool,NA,2.8,38,0.09,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,3,3,Middle,Pool,NA,5.8,11,0.22,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,4,3,Middle,Pool,NA,4.9,26,0.08,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,5,3,Middle,Pool,NA,5.5,72,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,1,1,Middle,Pool,NA,2.5,34,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,2,1,Middle,Pool,NA,1.5,20,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,3,1,Middle,Pool,NA,6.5,50,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,4,1,Middle,Pool,NA,3,22,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,5,1,Middle,Pool,NA,7,35,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,1,1,Middle,Pool,NA,5,54,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,2,1,Middle,Pool,NA,3,15,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,3,1,Middle,Pool,NA,3.4,30,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,4,1,Middle,Pool,NA,5.5,80,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
