ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,DischargeNo,DistanceFromBank_Meters,Depth_Centimeters,Velocity_MetersPerSecond,Velocity_MetersPerSecond_flag,Comments,dwcType,dwcBasisOfRecord
Ozark National Scenic Riverways,OZAR,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,main,10,4.5,16,0.18,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,main,11,5,18,0.63,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,main,12,5.5,28,0.33,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,main,13,6,36,0.73,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,main,14,6.5,40,0.9,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,main,15,7,50,0.89,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,main,16,7.5,40,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,main,17,8,20,0.04,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,1,0,0,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,2,0.2,8,0.01,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,3,0.4,14,0.07,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,4,0.8,18,0.02,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,5,1,20,0.11,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,6,1.2,20,0.09,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,7,1.4,20,0.12,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,8,1.6,14,0.09,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,9,1.8,18,0.1,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,10,2,12,0.03,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,main,11,2.2,6,0.02,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,1,0,0,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,2,0.1,3,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,3,0.2,4,0.01,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,4,0.3,6,0.06,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,5,0.4,6,0.05,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,6,0.5,5,0.07,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,7,0.6,5,0.16,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,8,0.7,6,0.07,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,9,0.8,6,0.06,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,10,0.9,5,0.15,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,11,1,4,0.17,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,12,1.1,2,0.01,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,13,1.2,3,0.02,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,14,1.3,4,0.12,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,main,15,1.4,3,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,1,0,0,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,2,0.25,10,0.42,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,3,0.5,10,0.44,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,4,0.75,10,0.11,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,5,1,10,0.13,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,6,1.25,12,0.51,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,7,1.5,13,0.55,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,8,1.75,12,0.18,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,9,2,9,0.48,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,10,2.25,10,0.23,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,11,2.5,8,0.46,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,12,2.75,6,0.2,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,13,3,6,0.11,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,14,3.25,8,0.02,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,15,3.5,10,0.01,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,16,3.75,8,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,Main,17,4,4,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,main,1,0,0,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,main,2,0.5,7,0.24,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,main,3,1,8,0.2,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,main,4,1.5,8,0.21,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,main,5,2,9,0.27,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,main,6,2.5,10,0.2,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,main,7,3,4,0.16,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,main,8,3.5,2,0.07,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,1,0,0,0,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,2,0.25,3,0.26,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,3,0.5,2,0.2,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,4,0.75,2,0.58,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,5,1,3,0.31,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,6,1.25,4,0.31,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,7,1.5,3,0.37,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,8,1.75,4,0.44,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,9,2,7,0.49,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,10,2.25,7,0.58,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,11,2.5,8,0.53,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,12,2.75,8,0.41,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,13,3,7,0.34,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,14,3.25,6,0.05,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,15,3.5,6,0.6,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,16,3.75,5,0.04,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,17,4,6,0.02,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,18,4.25,5,0.2,A,NA,Event,HumanObservation
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,main,19,4.5,0,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,1,0,0,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,2,1,15,0.07,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,3,2,10,0,A,very little flow,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,4,3,10,0,A,very little flow,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,5,4,14,0.02,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,6,5,16,0.13,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,7,6,20,0.19,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,8,7,26,0.23,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,9,8,30,0.24,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,10,9,28,0.19,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,11,10,24,0.2,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,12,11,20,0.13,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,13,12,28,0.16,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,14,13,40,0.21,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,15,14,50,0.28,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,16,15,52,0.31,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,17,16,48,0.23,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,18,17,34,0.17,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2006Jun15,WICRStfish2006Jun15,main,19,18,21,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,1,0,0,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,2,1,14,0.21,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,3,2,30,0.38,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,4,3,36,0.43,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,5,4,32,0.45,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,6,5,36,0.53,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,7,6,44,0.52,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,8,7,44,0.52,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,9,8,42,0.6,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,10,9,46,0.39,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,11,10,49,0.55,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,12,11,48,0.48,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,13,12,52,0.46,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,14,13,60,0.56,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,15,14,64,0.56,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,16,15,69,0.46,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,17,16,60,0.4,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,18,17,41,0.34,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,19,18,34,0.27,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,20,19,2,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,1,0,0,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,2,1,16,0.23,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,3,2,21,0.48,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,4,3,27,0.46,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,5,4,29,0.57,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,6,5,30,0.59,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,7,6,35,0.6,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,8,7,40,0.6,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,9,8,42,0.6,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,10,9,42,0.66,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,11,10,38,0.48,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,12,11,40,0.59,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,13,12,32,0.52,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,14,13,31,0.35,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,15,14,28,0.08,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,16,15,20,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,17,16,5,-0.03,R,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,1,0,0,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,2,1,13,0.07,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,3,2,12,0.1,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,4,3,14,0.14,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,5,4,16,0.18,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,6,5,24,0.37,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,7,6,40,0.39,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,8,7,42,0.55,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,9,8,40,0.5,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,10,9,41,0.45,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,11,10,36,0.54,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,12,11,38,0.41,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,13,12,38,0.45,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,14,13,40,0.53,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,15,14,50,0.36,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,16,15,62,0.12,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,17,16,62,0.05,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,18,17,48,0.04,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,19,18,40,0.03,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,20,19,2,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,1,0,0,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,2,0.5,6,0.05,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,3,1,22,0.12,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,4,1.5,24,0.32,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,5,2,34,0.4,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,6,2.5,42,0.45,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,7,3,42,0.38,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,8,3.5,50,0.39,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,9,4,58,0.32,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,10,4.5,64,0.3,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,11,5,70,0.33,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,12,5.5,86,0.37,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,13,6,98,0.32,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,14,6.5,95,0.28,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,15,7,84,0.25,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,16,7.5,74,0.26,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,17,8,68,0.24,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,18,8.5,54,0.26,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,19,9,38,0.2,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,20,9.5,20,0.16,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,21,10,10,0.02,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,22,10.5,0,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,main,1,0,0,0,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,main,2,1,28,0.34,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,main,3,2,36,0.38,A,NA,Event,HumanObservation
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,main,4,3,50,0.24,A,NA,Event,HumanObservation
