ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,TransectNumber,SampleLocation,Season,BankAngle_Degrees,BankVegCover_Percent,BankHeight_Meters,BankSubstrate,LargeTrees_TR,SmTreesShrubs_SH,GrassForbes_GR,BareRockSediment_BA,Artificial_AR,Comment,dwcType,dwcBasisOfRecord
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2009May19,BUFFRMFish2009May27,side channel,2,Right,2009,0-30,<20,0-1,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2009May19,BUFFRMFish2009May27,side channel,3,Left,2009,31-60,50-80,2.1-3,Boulder/cobble,TRUE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2009May19,BUFFRMFish2009May27,side channel,3,Right,2009,0-30,<20,0-1,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,island 10.8 m wide,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2009May19,BUFFRMFish2009May27,side channel,4,Left,2009,31-60,50-80,1.1-2,Boulder/cobble,FALSE,TRUE,TRUE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2009May19,BUFFRMFish2009May27,side channel,4,Right,2009,0-30,<20,1.1-2,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,island 18.8 m wide,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2009May19,BUFFRMFish2009May27,side channel,5,Left,2009,31-60,50-80,2.1-3,Gravel/sand,FALSE,FALSE,TRUE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2009May19,BUFFRMFish2009May27,side channel,5,Right,2009,0-30,<20,0-1,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,island 12.3 m wide,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,1,Left,2010,31-60,50-80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,1,Right,2010,0-30,50-80,0-1,Boulder/cobble,FALSE,TRUE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,2,Left,2010,0-30,<20,1.1-2,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,2,Right,2010,0-30,>80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,3,Left,2010,31-60,50-80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,3,Right,2010,0-30,50-80,0-1,Boulder/cobble,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,4,Left,2010,0-30,50-80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,4,Right,2010,0-30,50-80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,5,Left,2010,0-30,20-49,0-1,Boulder/cobble,TRUE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,5,Right,2010,31-60,50-80,1.1-2,Silt,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,6,Left,2010,0-30,>80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,6,Right,2010,31-60,>80,1.1-2,Silt,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,7,Left,2010,0-30,>80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,7,Right,2010,31-60,>80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,8,Left,2010,0-30,>80,0-1,Gravel/sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,8,Right,2010,>60,>80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,9,Left,2010,0-30,>80,1.1-2,Silt,FALSE,FALSE,TRUE,FALSE,FALSE,Grass is river cane,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,9,Right,2010,>60,50-80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,10,Left,2010,0-30,>80,1.1-2,Silt,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,10,Right,2010,>60,>80,1.1-2,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,11,Left,2010,31-60,>80,2.1-3,Silt,FALSE,TRUE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,main,11,Right,2010,31-60,>80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,1,Left,2010,0-30,50-80,0-1,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,1,Right,2010,0-30,20-49,1.1-2,Boulder/cobble,FALSE,TRUE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,2,Left,2010,0-30,50-80,0-1,Gravel/sand,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,2,Right,2010,31-60,50-80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,3,Left,2010,0-30,50-80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,3,Right,2010,0-30,50-80,0-1,Boulder/cobble,FALSE,TRUE,FALSE,FALSE,FALSE,Island = 3.1 meters,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,4,Left,2010,0-30,>80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,4,Right,2010,0-30,50-80,0-1,Boulder/cobble,FALSE,TRUE,FALSE,FALSE,FALSE,Island = 16.2 meters,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,5,Left,2010,0-30,50-80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2010May17,BUFFRMFish2010May27,side channel,5,Right,2010,0-30,20-49,0-1,Boulder/cobble,TRUE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,1,Left,2013,31-60,50-80,1.1-2,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,1,Right,2013,0-30,>80,0-1,Boulder/cobble,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,2,Left,2013,31-60,50-80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,2,Right,2013,0-30,>80,0-1,Boulder/cobble,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,3,Left,2013,0-30,>80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,3,Right,2013,0-30,>80,0-1,Boulder/cobble,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,4,Left,2013,0-30,50-80,1.1-2,Boulder/cobble,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,4,Right,2013,0-30,50-80,0-1,Boulder/cobble,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,5,Left,2013,0-30,50-80,0-1,Boulder/cobble,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,5,Right,2013,31-60,>80,1.1-2,Gravel/sand,FALSE,TRUE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,6,Left,2013,0-30,>80,0-1,Boulder/cobble,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,6,Right,2013,>60,50-80,2.1-3,Gravel/sand,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,7,Left,2013,0-30,>80,0-1,Gravel/sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,7,Right,2013,>60,50-80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,8,Left,2013,0-30,>80,0-1,Sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,8,Right,2013,>60,50-80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,9,Left,2013,0-30,>80,0-1,Sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,9,Right,2013,>60,50-80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,10,Left,2013,0-30,>80,1.1-2,Sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,10,Right,2013,>60,50-80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,11,Left,2013,31-60,>80,1.1-2,Sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,main,11,Right,2013,31-60,50-80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,1,Left,2013,0-30,>80,0-1,Gravel/sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,1,Right,2013,31-60,>80,1.1-2,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,2,Left,2013,0-30,>80,0-1,Gravel/sand,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,2,Right,2013,31-60,50-80,1.1-2,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,3,Left,2013,0-30,50-80,0-1,Boulder/cobble,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,3,Right,2013,0-30,50-80,0-1,Boulder/cobble,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,4,Left,2013,31-60,>80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,4,Right,2013,0-30,50-80,0-1,Gravel/sand,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,5,Left,2013,0-30,50-80,0-1,Boulder/cobble,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2013May20,BUFFRMFish2013May29,side channel,5,Right,2013,0-30,50-80,0-1,Boulder/cobble,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,1,Left,2015,31-60,>80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,1,Right,2015,0-30,>80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,2,Left,2015,31-60,>80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,2,Right,2015,0-30,>80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,3,Left,2015,0-30,>80,1.1-2,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,3,Right,2015,0-30,>80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,4,Left,2015,0-30,50-80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,7m cobble bar,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,4,Right,2015,31-60,>80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,5,Left,2015,0-30,20-49,0-1,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,5,Right,2015,31-60,>80,1.1-2,Gravel/sand,FALSE,TRUE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,6,Left,2015,0-30,50-80,0-1,Boulder/cobble,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,6,Right,2015,31-60,>80,1.1-2,Gravel/sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,7,Left,2015,0-30,>80,0-1,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,7,Right,2015,>60,>80,1.1-2,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,8,Left,2015,0-30,>80,0-1,Sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,8,Right,2015,>60,50-80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,9,Left,2015,0-30,>80,0-1,Sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,9,Right,2015,>60,50-80,2.1-3,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,10,Left,2015,0-30,>80,1.1-2,Sand,TRUE,FALSE,TRUE,FALSE,FALSE,End of fish,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,10,Right,2015,31-60,>80,1.1-2,Gravel/sand,TRUE,FALSE,TRUE,FALSE,FALSE,End of fish,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,11,Left,2015,31-60,>80,2.1-3,Gravel/sand,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Main,11,Right,2015,31-60,>80,1.1-2,Boulder/cobble,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,1,Left,2015,0-30,>80,0-1,Sand,FALSE,TRUE,TRUE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,1,Right,2015,31-60,>80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,2,Left,2015,0-30,>80,0-1,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,2,Right,2015,31-60,>80,1.1-2,Gravel/sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,3,Left,2015,0-30,50-80,0-1,Gravel/sand,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,3,Right,2015,0-30,50-80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,3m island,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,4,Left,2015,0-30,>80,1.1-2,Sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,4,Right,2015,0-30,50-80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,13.5m island,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,5,Left,2015,31-60,50-80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFrmfish2015May22,BUFFrmfish2015Jun05,Side channel,5,Right,2015,0-30,20-49,0-1,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,13.5m island,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,1,Left,2017,31-60,50-80,1.1-2,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,1,Right,2017,0-30,>80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,2,Left,2017,31-60,20-49,2.1-3,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,2,Right,2017,0-30,50-80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,3,Left,2017,>60,50-80,2.1-3,Boulder/cobble,TRUE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,3,Right,2017,0-30,50-80,0-1,Boulder/cobble,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,4,Left,2017,0-30,50-80,0-1,Boulder/cobble,FALSE,TRUE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,4,Right,2017,31-60,20-49,1.1-2,Boulder/cobble,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Event,HumanObservation
Buffalo National River,BUFF,BUFFRMFISHBM01,BUFFRMFISH2017May24,BUFFRMFISH2017May31,Main,5,Left,2017,>60,>80,1.1-2,Sand,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Event,HumanObservation
