Buffalo National River	BUFF	BUFFRMINVEBT19	19	Tributary		Buffalo River	Calf Creek	Searcy	378	BUFFT19	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Dec07	3	M	-999.00	20.00	0.65	14.00	3.00	0.00	0.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT19	19	Tributary		Buffalo River	Calf Creek	Searcy	378	BUFFT19	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Dec07	3	R	-999.00	14.00	0.86	14.00	3.00	0.00	0.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT19	19	Tributary		Buffalo River	Calf Creek	Searcy	378	BUFFT19	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov06	3	L	-999.00	22.00	0.73	13.00	3.00	0.00	0.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT19	19	Tributary		Buffalo River	Calf Creek	Searcy	378	BUFFT19	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov06	3	M	-999.00	26.00	0.74	15.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT19	19	Tributary		Buffalo River	Calf Creek	Searcy	378	BUFFT19	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov06	3	R	-999.00	28.00	0.52	15.00	3.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	1	L	-999.00	26.00	0.79	14.00	3.00	0.00	2.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	1	M	-999.00	32.00	0.60	15.00	3.00	0.00	2.00	2.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	1	R	-999.00	20.00	0.57	15.00	2.00	0.00	1.00	3.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	1	L	-999.00	30.00	0.83	16.00	2.00	0.00	0.00	2.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	1	M	-999.00	40.00	0.82	16.00	2.00	0.00	0.00	2.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	1	R	-999.00	38.00	0.43	16.00	2.00	0.00	0.00	2.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	1	L	-999.00	20.00	0.40	17.00	2.00	0.00	2.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	1	M	-999.00	19.00	0.44	17.00	2.00	0.00	2.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	1	R	-999.00	24.00	0.50	17.00	2.00	0.00	1.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	1	L	-999.00	14.00	0.45	14.00	3.00	0.00	0.00	1.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	1	M	-999.00	10.00	0.36	13.00	2.00	0.00	0.00	1.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	1	R	-999.00	17.00	0.67	16.00	2.00	0.00	2.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	1	L	-999.00	10.00	0.32	14.00	2.00	2.00	2.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	1	M	-999.00	18.00	0.66	13.00	2.00	1.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	1	R	-999.00	12.00	0.46	13.00	3.00	3.00	1.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	1	L	-999.00	26.00	0.57	13.00	2.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	1	M	-999.00	18.00	0.54	15.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	1	R	-999.00	26.00	0.64	15.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	1	L	-999.00	14.00	0.26	15.00	3.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	1	M	-999.00	22.00	0.38	14.00	2.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	1	R	-999.00	24.00	0.25	15.00	3.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	2	L	-999.00	18.00	0.48	13.00	2.00	0.00	0.00	3.00	3.00	1.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	2	M	-999.00	18.00	0.50	14.00	2.00	0.00	0.00	3.00	3.00	1.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	2	R	-999.00	14.00	0.51	14.00	2.00	0.00	1.00	3.00	3.00	1.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	2	L	-999.00	28.00	0.68	13.00	3.00	0.00	0.00	2.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	2	M	-999.00	34.00	0.54	15.00	2.00	0.00	0.00	2.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	2	R	-999.00	22.00	0.59	14.00	2.00	0.00	0.00	2.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	2	L	-999.00	18.00	0.25	16.00	3.00	0.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	2	M	-999.00	18.00	0.39	16.00	2.00	0.00	1.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	2	R	-999.00	15.00	0.10	16.00	2.00	0.00	2.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	2	L	-999.00	20.00	0.38	14.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	2	M	-999.00	20.00	0.48	16.00	2.00	0.00	0.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	2	R	-999.00	22.00	0.47	15.00	2.00	0.00	0.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	2	L	-999.00	6.00	0.68	13.00	2.00	0.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	2	M	-999.00	10.00	0.74	12.00	2.00	1.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	2	R	-999.00	10.00	0.30	13.00	2.00	2.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	2	L	-999.00	12.00	0.14	14.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	2	M	-999.00	18.00	0.75	13.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	2	R	-999.00	16.00	0.60	13.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	2	L	-999.00	20.00	0.34	15.00	2.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	2	M	-999.00	14.00	0.36	15.00	2.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	2	R	-999.00	22.00	0.85	15.00	2.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	3	L	-999.00	12.00	0.64	14.00	2.00	2.00	0.00	3.00	2.00	1.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	3	M	-999.00	18.00	0.72	14.00	2.00	0.00	0.00	4.00	2.00	1.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec16	3	R	-999.00	14.00	0.58	15.00	2.00	0.00	1.00	3.00	3.00	1.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	3	L	-999.00	14.00	0.63	13.00	3.00	0.00	0.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	3	M	-999.00	14.00	0.75	13.00	3.00	0.00	0.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2011Dec01	2011	12/1/2011 0:00:00	1/18/2012 0:00:00	BUFFRMINVE2012Jan05	3	R	-999.00	14.00	0.37	15.00	3.00	0.00	0.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	3	L	-999.00	16.00	0.73	13.00	2.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	3	M	-999.00	9.00	0.83	15.00	2.00	1.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2013Dec04	3	R	-999.00	6.00	0.50	13.00	2.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	3	L	-999.00	18.00	0.43	12.00	3.00	0.00	0.00	1.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	3	M	-999.00	18.00	0.60	13.00	2.00	0.00	0.00	1.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2015Nov23	2015	11/23/2015 0:00:00	12/18/2015 0:00:00	BUFFRMINVE2015Nov24	3	R	-999.00	10.00	0.20	15.00	2.00	0.00	0.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	3	L	-999.00	18.00	0.71	13.00	2.00	0.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	3	M	-999.00	18.00	1.05	13.00	2.00	0.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2017Nov15	2017	11/15/2017 0:00:00	12/8/2017 0:00:00	BUFFRMINVE2017Nov16	3	R	-999.00	16.00	0.57	13.00	2.00	0.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	3	L	-999.00	16.00	0.53	13.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	3	M	-999.00	27.00	0.65	13.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2019Nov04	2019	11/4/2019 0:00:00	11/21/2019 0:00:00	BUFFRMINVE2019Nov05	3	R	-999.00	30.00	0.90	13.00	2.00	0.00	1.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	3	L	-999.00	14.00	0.40	12.00	3.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	3	M	-999.00	12.00	0.41	12.00	3.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT20	20	Tributary		Buffalo River	Bear Creek	Searcy	472	BUFFT20	BUFFRMINVE2021Nov01	2021	11/1/2021 0:00:00	11/10/2021 0:00:00	BUFFRMINVE2021Nov03	3	R	-999.00	12.00	0.32	13.00	3.00	0.00	2.00	2.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	1	L	5.50	28.00	0.82	15.00	1.00	0.00	0.00	1.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	1	M	6.50	34.00	1.23	14.00	2.00	0.00	0.00	1.00	1.00	1.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	1	R	9.30	14.00	0.91	15.00	2.00	0.00	0.00	2.00	2.00	1.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	2	L	8.00	20.00	0.53	13.00	2.00	0.00	0.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	2	M	8.30	9.00	0.23	13.00	2.00	0.00	0.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	2	R	9.10	8.00	0.23	13.00	2.00	0.00	0.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	3	L	6.50	10.00	0.23	13.00	2.00	0.00	0.00	1.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	3	M	5.50	14.00	0.47	14.00	2.00	0.00	0.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT22	22	Tributary		Buffalo River	Spring Creek	Searcy	300	BUFFT22	BUFFRMINVE2007JAN04	2006	1/4/2007 0:00:00	2/22/2007 0:00:00	BUFFRMINVE2007JAN05	3	R	5.50	23.00	0.64	13.00	2.00	0.00	0.00	2.00	3.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT23	23	Tributary		Buffalo River	Water Creek	Searcy	574	BUFFT23	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec07	1	L	-999.00	12.00	0.74	13.00	2.00	0.00	0.00	2.00	1.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT23	23	Tributary		Buffalo River	Water Creek	Searcy	574	BUFFT23	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec07	1	M	-999.00	20.00	0.58	13.00	2.00	0.00	0.00	2.00	1.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT23	23	Tributary		Buffalo River	Water Creek	Searcy	574	BUFFT23	BUFFRMINVE2009Dec07	2009	12/7/2009 0:00:00	1/21/2010 0:00:00	BUFFRMINVE2009Dec07	1	R	-999.00	12.00	0.54	13.00	2.00	0.00	0.00	3.00	2.00	2.00	
Buffalo National River	BUFF	BUFFRMINVEBT23	23	Tributary		Buffalo River	Water Creek	Searcy	574	BUFFT23	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2014Jan30	1	L	-999.00	12.00	0.51	13.00	3.00	0.00	0.00	3.00	-999.00	-999.00	
Buffalo National River	BUFF	BUFFRMINVEBT23	23	Tributary		Buffalo River	Water Creek	Searcy	574	BUFFT23	BUFFRMINVE2013Nov21	2013	11/21/2013 0:00:00	2/19/2014 0:00:00	BUFFRMINVE2014Jan30	1	M	-999.00	18.00	0.53	12.00	3.00	0.00	0.00	2.00	-999.00	-999.00	
