ParkName,ParkCode,LocationType,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,StartDate,EndDate,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Dec01,meters,17,8,4,0.02,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Dec01,meters,18,8.5,1,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,2,1,46,0.15,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,3,2,52,0.33,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,4,3,50,0.31,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,5,4,50,0.35,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,6,5,46,0.39,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,7,6,39,0.38,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,8,7,35,0.26,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,9,8,31,0.21,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,10,9,23,0.22,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,11,10,20,0.14,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,12,11,10,0.12,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,13,12,5,0.07,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big West Creek,Shannon,734,CURRT15,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2020Nov17,meters,14,12.5,2,0.02,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,2,0.5,49,0.37,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,3,1,48,0.67,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,4,1.5,46,0.75,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,5,2,40,0.71,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,6,2.5,38,0.68,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,7,3,40,0.77,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,8,3.5,36,0.65,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,9,4,32,0.86,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,10,4.5,32,0.76,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,11,5,34,0.73,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,12,5.5,34,0.73,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,13,6,32,0.51,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,14,6.5,21,0.28,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,15,7,6,0.08,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Blair Creek,Shannon,917,CURRT06,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan05,meters,16,7.3,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,2,1,36,0.3,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,3,2,42,0.34,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,4,3,50,0.65,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,5,4,54,0.71,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,6,5,58,0.6,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,7,6,56,0.6,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,8,7,52,0.47,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,9,8,50,0.53,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,10,9,44,0.41,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,11,10,38,0.28,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,12,11,28,0.15,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,13,12,20,0.13,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2020Nov17,2020,11/17/2020 0:00,1/14/2021 0:00,OZARRMINVE2021Jan14,meters,14,13,6,0.05,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,2,0.5,30,0.03,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,3,1,32,0.05,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,4,1.5,28,0.05,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,5,2,26,0.05,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,6,2.5,30,0.09,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,7,3,26,0.08,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,8,3.5,20,0.13,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,9,4,20,0.18,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,10,4.5,20,0.11,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,11,5,20,0.16,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,12,5.5,18,0.18,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,13,6,18,0.16,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,14,6.5,16,0.21,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,15,7,16,0.19,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,16,7.5,16,0.19,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,17,8,12,0.15,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,18,8.5,10,0.05,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct25,meters,19,9,6,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,2,1,4,0.04,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,3,2,6,0.21,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,4,3,7,0.21,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,5,4,8,0.27,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,6,5,12,0.45,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,7,6,20,0.36,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,8,7,26,0.53,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,9,8,32,0.59,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,10,9,32,0.63,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,11,10,35,0.63,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,12,11,32,0.76,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,13,12,31,0.63,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,14,13,26,0.54,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,15,14,22,0.53,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,16,15,20,0.45,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,17,16,15,0.42,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,18,17,12,0.29,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,19,18,9,0.18,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,20,19,7,0.02,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Sinking Creek,Shannon,463,CURRT14,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,21,20,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,2,1,30,0.04,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,3,2,18,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,4,3,36,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,5,4,32,0.11,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,6,5,20,0.34,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,7,6,32,0.42,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,8,7,38,0.58,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,9,8,34,0.2,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,10,9,12,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,11,10,6,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,12,11,4,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Big East Creek,Shannon,856,CURRT16,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct26,meters,13,12,2,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,2,0.5,36,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,3,1,32,0.02,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,4,1.5,28,0.07,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,5,2,18,0.13,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,6,2.5,16,0.32,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,7,3,16,0.1,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,8,3.5,16,0.15,,
Ozark National Scenic Riverways - RIVERS,OZAR,Tributary,Current River,Rocky Creek,Shannon,657,CURRT08,,,OZARRMINVE2022Oct25,2022,10/25/2022 0:00,11/4/2022 0:00,OZARRMINVE2022Oct28,meters,9,4,10,0.06,,
