ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
Hopewell Culture,HOCU4,1,2011-05-22,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
Hopewell Culture,HOCU4,1,2011-05-22,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Hopewell Culture,HOCU4,1,2011-05-22,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Hopewell Culture,HOCU4,1,2011-05-22,SNAG,Snag,snag,Snag,> 38.0 cm,1
Hopewell Culture,HOCU4,1,2011-05-22,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2015-05-12,ACNE2,Aceraceae,boxelder,Acer negundo,2.6 - 8.0 cm,3
Hopewell Culture,HOCU4,1,2015-05-12,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2015-05-12,ACRU,Aceraceae,red maple,Acer rubrum,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2015-05-12,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2015-05-12,FRAM2,Oleaceae,white ash,Fraxinus americana,15.1 - 23.0 cm,1
Hopewell Culture,HOCU4,1,2015-05-12,LOMO2,Caprifoliaceae,Morrow's honeysuckle,Lonicera morrowii,< 1.0 cm,23
Hopewell Culture,HOCU4,1,2015-05-12,ROPS,Fabaceae,black locust,Robinia pseudoacacia,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2015-05-12,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,1,2015-05-12,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2015-05-12,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,3
Hopewell Culture,HOCU4,1,2015-05-12,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,ACER,Aceraceae,maple spp,Acer spp,< 1.0 cm,4
Hopewell Culture,HOCU4,1,2019-05-14,ACER,Aceraceae,maple spp,Acer spp,1.1 - 2.5 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,AESCU,Hippocastanaceae,Buckeye,Aesculus,1.1 - 2.5 cm,2
Hopewell Culture,HOCU4,1,2019-05-14,CELTI,Ulmaceae,hackberry,Celtis spp,< 1.0 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,CELTI,Ulmaceae,hackberry,Celtis spp,1.1 - 2.5 cm,3
Hopewell Culture,HOCU4,1,2019-05-14,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,JUGLA,Juglandaceae,walnuts,Juglans,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,SNAG,Snag,snag,Snag,< 1.0 cm,15
Hopewell Culture,HOCU4,1,2019-05-14,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,6
Hopewell Culture,HOCU4,1,2019-05-14,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,1,2019-05-14,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,2
Hopewell Culture,HOCU4,1,2019-05-14,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,3
Hopewell Culture,HOCU4,1,2019-05-14,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,4,2005-06-02,ACNE2,Aceraceae,boxelder,Acer negundo,1.1 - 2.5 cm,3
Hopewell Culture,HOCU4,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,2
Hopewell Culture,HOCU4,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Hopewell Culture,HOCU4,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Hopewell Culture,HOCU4,4,2005-06-02,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,3
Hopewell Culture,HOCU4,4,2005-06-02,QUMU,Fagaceae,chinkapin oak,Quercus muehlenbergii,15.1 - 23.0 cm,1
Hopewell Culture,HOCU4,4,2005-06-02,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
Hopewell Culture,HOCU4,4,2005-06-02,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Hopewell Culture,HOCU4,4,2005-06-02,ULAM,Ulmaceae,American elm,Ulmus americana,1.1 - 2.5 cm,1
Hopewell Culture,HOCU4,4,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,4
Hopewell Culture,HOCU4,4,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,2
Hopewell Culture,HOCU4,4,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Hopewell Culture,HOCU4,4,2006-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,4
Hopewell Culture,HOCU4,4,2006-05-31,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,2.6 - 8.0 cm,1
Homestead,HOME11,1,2009-05-12,CORNU,Cornaceae,dogwood,Cornus spp,< 1.0 cm,1
Homestead,HOME11,1,2013-05-14,CODR,Cornaceae,roughleaf dogwood,Cornus drummondii,< 1.0 cm,14
Homestead,HOME13,1,2013-05-13,RHGL,Anacardiaceae,smooth sumac,Rhus glabra,< 1.0 cm,5
Homestead,HOME14,1,2009-05-12,CORNU,Cornaceae,dogwood,Cornus spp,< 1.0 cm,4
Homestead,HOME14,1,2009-05-12,CORNU,Cornaceae,dogwood,Cornus spp,1.1 - 2.5 cm,1
Homestead,HOME21,1,2013-05-13,CODR,Cornaceae,roughleaf dogwood,Cornus drummondii,< 1.0 cm,23
Homestead,HOME21,1,2013-05-13,RHGL,Anacardiaceae,smooth sumac,Rhus glabra,< 1.0 cm,1
Homestead,HOME22,1,2009-05-12,PRUNU,Rosaceae,plum,Prunus spp,1.1 - 2.5 cm,3
Homestead,HOME22,1,2009-05-12,PRUNU,Rosaceae,plum,Prunus spp,2.6 - 8.0 cm,10
Homestead,HOME22,1,2017-05-27,PRAM,Rosaceae,American plum,Prunus americana,< 1.0 cm,13
Homestead,HOME22,1,2017-05-27,PRAM,Rosaceae,American plum,Prunus americana,1.1 - 2.5 cm,2
Homestead,HOME22,1,2017-05-27,PRAM,Rosaceae,American plum,Prunus americana,2.6 - 8.0 cm,3
Homestead,HOME23,1,2013-05-13,RHGL,Anacardiaceae,smooth sumac,Rhus glabra,< 1.0 cm,2
Homestead,HOME31,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,1.1 - 2.5 cm,1
Homestead,HOME31,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,3
Homestead,HOME31,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Homestead,HOME31,1,2009-05-12,ULMUS,Ulmaceae,elm,Ulmus spp,23.1 - 38.0 cm,1
Homestead,HOME31,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Homestead,HOME31,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Homestead,HOME31,1,2017-05-27,SNAG,Snag,snag,Snag,> 38.0 cm,1
Homestead,HOME31,1,2017-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Homestead,HOME31,1,2017-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Homestead,HOME31,1,2017-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Homestead,HOME31,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Homestead,HOME31,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Homestead,HOME31,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Homestead,HOME31,1,2022-05-22,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
Homestead,HOME32,1,2009-05-13,ACSA2,Aceraceae,silver maple,Acer saccharinum,15.1 - 23.0 cm,2
Homestead,HOME32,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,2
Homestead,HOME32,1,2017-05-28,ACSA2,Aceraceae,silver maple,Acer saccharinum,15.1 - 23.0 cm,1
Homestead,HOME32,1,2017-05-28,ACSA2,Aceraceae,silver maple,Acer saccharinum,23.1 - 38.0 cm,2
Homestead,HOME32,1,2017-05-28,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Homestead,HOME32,1,2017-05-28,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Homestead,HOME32,1,2017-05-28,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Homestead,HOME32,1,2022-05-21,ACER,Aceraceae,maple spp,Acer spp,23.1 - 38.0 cm,1
Homestead,HOME32,1,2022-05-21,SNAG,Snag,snag,Snag,> 38.0 cm,1
Homestead,HOME33,1,2009-05-13,FRAXI,Oleaceae,ash,Fraxinus spp,23.1 - 38.0 cm,1
Homestead,HOME33,1,2009-05-13,POPUL,Salicaceae,cottonwood,Populus spp,> 38.0 cm,1
Homestead,HOME33,1,2009-05-13,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,3
Homestead,HOME33,1,2009-05-13,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,2
Homestead,HOME33,1,2009-05-13,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Homestead,HOME33,1,2017-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Homestead,HOME33,1,2017-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Homestead,HOME33,1,2017-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Homestead,HOME33,1,2022-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
Homestead,HOME33,1,2022-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Homestead,HOME35,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Homestead,HOME35,1,2009-05-13,MOAL,Moraceae,white mulberry,Morus alba,15.1 - 23.0 cm,1
Homestead,HOME35,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Homestead,HOME35,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Homestead,HOME35,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,2
Homestead,HOME36,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Homestead,HOME36,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Homestead,HOME36,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Homestead,HOME36,1,2009-05-12,MOAL,Moraceae,white mulberry,Morus alba,15.1 - 23.0 cm,1
Homestead,HOME36,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Homestead,HOME36,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Homestead,HOME36,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Homestead,HOME36,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Homestead,HOME36,1,2017-05-27,MORU2,Moraceae,red mulberry,Morus rubra,23.1 - 38.0 cm,1
Homestead,HOME36,1,2017-05-27,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Homestead,HOME36,1,2017-05-27,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Homestead,HOME36,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Homestead,HOME36,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,3
Homestead,HOME37,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,2
Homestead,HOME37,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Homestead,HOME37,1,2013-05-14,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Homestead,HOME37,1,2013-05-14,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Homestead,HOME37,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Homestead,HOME37,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Homestead,HOME37,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Homestead,HOME39,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Homestead,HOME39,1,2009-05-12,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Homestead,HOME39,1,2009-05-12,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Homestead,HOME39,1,2017-05-27,MORU2,Moraceae,red mulberry,Morus rubra,> 38.0 cm,1
Homestead,HOME4,1,2009-05-13,QUMA2,Fagaceae,bur oak,Quercus macrocarpa,8.1 - 15.0 cm,2
Homestead,HOME4,1,2017-05-27,QUMA2,Fagaceae,bur oak,Quercus macrocarpa,15.1 - 23.0 cm,1
Homestead,HOME4,1,2022-05-21,QUERC,Fagaceae,oak,Quercus spp,15.1 - 23.0 cm,1
Homestead,HOME40,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Homestead,HOME40,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Homestead,HOME40,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,2
Homestead,HOME40,1,2009-05-13,JUNI,Juglandaceae,black walnut,Juglans nigra,> 38.0 cm,1
Homestead,HOME40,1,2009-05-13,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
Homestead,HOME40,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Homestead,HOME40,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Homestead,HOME40,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Homestead,HOME40,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,2
Homestead,HOME43,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Homestead,HOME43,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Homestead,HOME43,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Homestead,HOME43,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Homestead,HOME43,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Homestead,HOME43,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,2
Homestead,HOME44,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,3
Homestead,HOME44,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Homestead,HOME44,1,2009-05-13,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Homestead,HOME44,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Homestead,HOME44,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Homestead,HOME44,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,3
Homestead,HOME44,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Homestead,HOME45,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,< 1.0 cm,1
Homestead,HOME45,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Homestead,HOME45,1,2009-05-13,FRAXI,Oleaceae,ash,Fraxinus spp,< 1.0 cm,1
Homestead,HOME45,1,2009-05-13,FRAXI,Oleaceae,ash,Fraxinus spp,1.1 - 2.5 cm,1
Homestead,HOME45,1,2009-05-13,FRAXI,Oleaceae,ash,Fraxinus spp,8.1 - 15.0 cm,1
Homestead,HOME45,1,2009-05-13,FRAXI,Oleaceae,ash,Fraxinus spp,15.1 - 23.0 cm,3
Homestead,HOME45,1,2009-05-13,PRUNU,Rosaceae,plum,Prunus spp,< 1.0 cm,7
Homestead,HOME45,1,2009-05-13,PRUNU,Rosaceae,plum,Prunus spp,2.6 - 8.0 cm,1
Homestead,HOME45,1,2009-05-13,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,37
Homestead,HOME45,1,2009-05-13,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,8
Homestead,HOME45,1,2009-05-13,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
Homestead,HOME45,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,1
Homestead,HOME45,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Homestead,HOME45,1,2017-05-27,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,2.6 - 8.0 cm,1
Homestead,HOME45,1,2017-05-27,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,8.1 - 15.0 cm,1
Homestead,HOME45,1,2017-05-27,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,4
Homestead,HOME45,1,2017-05-27,PRAM,Rosaceae,American plum,Prunus americana,1.1 - 2.5 cm,2
Homestead,HOME45,1,2017-05-27,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Homestead,HOME45,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Homestead,HOME45,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Homestead,HOME45,1,2022-05-22,FRAXI,Oleaceae,ash,Fraxinus spp,2.6 - 8.0 cm,1
Homestead,HOME45,1,2022-05-22,FRAXI,Oleaceae,ash,Fraxinus spp,15.1 - 23.0 cm,2
Homestead,HOME45,1,2022-05-22,FRAXI,Oleaceae,ash,Fraxinus spp,23.1 - 38.0 cm,2
Homestead,HOME45,1,2022-05-22,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Homestead,HOME46,1,2009-05-12,ULMUS,Ulmaceae,elm,Ulmus spp,> 38.0 cm,1
Homestead,HOME46,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Homestead,HOME46,1,2017-05-27,ULRU,Ulmaceae,slippery elm,Ulmus rubra,> 38.0 cm,1
Homestead,HOME46,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Homestead,HOME46,1,2022-05-22,ULMUS,Ulmaceae,elm,Ulmus spp,> 38.0 cm,1
Homestead,HOME47,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,5
Homestead,HOME47,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Homestead,HOME47,1,2009-05-13,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Homestead,HOME47,1,2013-05-14,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,4
Homestead,HOME47,1,2013-05-14,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Homestead,HOME47,1,2013-05-14,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Homestead,HOME47,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Homestead,HOME47,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Homestead,HOME47,1,2017-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Homestead,HOME47,1,2017-05-27,FRAXI,Oleaceae,ash,Fraxinus spp,> 38.0 cm,1
Homestead,HOME47,1,2017-05-27,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Homestead,HOME47,1,2017-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Homestead,HOME47,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Homestead,HOME47,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Homestead,HOME47,1,2022-05-22,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO1,1,2007-06-10,ACSA2,Aceraceae,silver maple,Acer saccharinum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO1,1,2007-06-10,ACSA2,Aceraceae,silver maple,Acer saccharinum,15.1 - 23.0 cm,2
Lincoln Boyhood,LIBO1,1,2007-06-10,ACSA2,Aceraceae,silver maple,Acer saccharinum,23.1 - 38.0 cm,2
Lincoln Boyhood,LIBO1,1,2007-06-10,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO1,1,2007-06-10,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO1,1,2007-06-10,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO1,1,2007-06-10,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO1,1,2011-05-20,ACRU,Aceraceae,red maple,Acer rubrum,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO1,1,2011-05-20,ACRU,Aceraceae,red maple,Acer rubrum,8.1 - 15.0 cm,6
Lincoln Boyhood,LIBO1,1,2011-05-20,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,2
Lincoln Boyhood,LIBO1,1,2011-05-20,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO1,1,2015-05-15,ACRU,Aceraceae,red maple,Acer rubrum,8.1 - 15.0 cm,3
Lincoln Boyhood,LIBO1,1,2015-05-15,ACSA3,Aceraceae,sugar maple,Acer saccharum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO1,1,2015-05-15,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,8
Lincoln Boyhood,LIBO1,1,2015-05-15,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,> 38.0 cm,1
Lincoln Boyhood,LIBO1,1,2015-05-15,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO1,1,2015-05-15,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO1,1,2019-05-18,ACER,Aceraceae,maple spp,Acer spp,8.1 - 15.0 cm,2
Lincoln Boyhood,LIBO1,1,2019-05-18,ACER,Aceraceae,maple spp,Acer spp,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO1,1,2019-05-18,ACER,Aceraceae,maple spp,Acer spp,23.1 - 38.0 cm,2
Lincoln Boyhood,LIBO1,1,2019-05-18,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO1,1,2019-05-18,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,> 38.0 cm,1
Lincoln Boyhood,LIBO1,1,2019-05-18,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,< 1.0 cm,1
Lincoln Boyhood,LIBO1,1,2019-05-18,SASSA,Lauraceae,sassafras,Sassafras,< 1.0 cm,1
Lincoln Boyhood,LIBO1,1,2019-05-18,SNAG,Snag,snag,Snag,< 1.0 cm,1
Lincoln Boyhood,LIBO1,1,2019-05-18,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO1,1,2019-05-18,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO10,1,2007-06-09,ACSA2,Aceraceae,silver maple,Acer saccharinum,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO10,1,2007-06-09,ACSA2,Aceraceae,silver maple,Acer saccharinum,2.6 - 8.0 cm,9
Lincoln Boyhood,LIBO10,1,2007-06-09,ACSA2,Aceraceae,silver maple,Acer saccharinum,8.1 - 15.0 cm,2
Lincoln Boyhood,LIBO10,1,2007-06-09,ACSA2,Aceraceae,silver maple,Acer saccharinum,> 38.0 cm,1
Lincoln Boyhood,LIBO10,1,2007-06-09,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO10,1,2007-06-09,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO10,1,2007-06-09,SAAL5,Lauraceae,sassafras,Sassafras albidum,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO10,1,2007-06-09,ULAM,Ulmaceae,American elm,Ulmus americana,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO10,1,2011-05-20,ACRU,Aceraceae,red maple,Acer rubrum,2.6 - 8.0 cm,4
Lincoln Boyhood,LIBO10,1,2011-05-20,ACRU,Aceraceae,red maple,Acer rubrum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO10,1,2011-05-20,FRAM2,Oleaceae,white ash,Fraxinus americana,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO10,1,2011-05-20,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO10,1,2015-05-15,ACSA3,Aceraceae,sugar maple,Acer saccharum,< 1.0 cm,4
