"ParkName","ParkCode","dwcType","dwcBasisOfRecord","CalYr","scientificName","GridSizeInMeters","DataReleaseID","DensityClass","ClassRange","LowerBound","UpperBound","Midpoint"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_102",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_103",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_104",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_105",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_113",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_114",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_115",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_116",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_117",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_118",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_119",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_120",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_121",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_122",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_123",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_124",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_133",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_134",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_135",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_136",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_137",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_138",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_139",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_140",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_141",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_142",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_143",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_144",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_154",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_155",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_156",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_157",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_158",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_159",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_160",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_161",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_162",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_163",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_174",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_175",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_176",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_177",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_178",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_179",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_191",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_192",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_193",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_180",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_164",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_145",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_125",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_106",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_088",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"E_071",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_001",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_002",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_003",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_004",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_005",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_006",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_007",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_008",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_009",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_010",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_011",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_012",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_013",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_014",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_015",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_016",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_017",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_018",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_019",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_020",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_021",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_022",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_023",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2014,"Physaria filiformis",15,"D_024",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_001",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_002",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_003",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_004",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_005",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_006",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_007",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_008",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_009",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_010",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_011",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_012",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_013",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_014",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_015",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_016",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_017",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_018",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_019",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_020",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_021",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_022",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_023",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_024",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_025",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_026",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_027",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_028",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_029",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_030",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_031",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_032",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_033",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_034",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_035",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_036",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_037",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_038",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_039",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_040",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_041",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_042",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_043",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_044",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_045",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_046",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_047",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_048",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_049",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_050",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_051",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_052",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_053",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_054",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_055",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_056",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_057",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_058",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_059",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_060",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_061",5,"500 - 1000",500,999,749.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_062",5,"500 - 1000",500,999,749.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_063",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_064",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_065",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_066",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_067",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_068",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_069",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_070",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_071",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_076",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_077",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_078",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_079",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_080",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_081",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_082",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_083",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_084",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_085",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_086",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_087",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_088",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_094",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_095",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_096",5,"500 - 1000",500,999,749.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_097",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_098",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_099",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_100",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_101",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_102",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_103",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_104",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_105",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_106",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_113",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_114",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_115",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_116",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_117",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_118",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_119",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_120",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_121",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_122",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_123",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_124",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_125",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_133",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_134",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_135",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_136",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_137",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_138",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_139",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_140",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_141",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_142",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_143",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_144",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_145",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_154",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_155",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_156",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_157",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_158",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_159",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_160",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_161",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_162",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_163",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_164",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_174",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_175",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_176",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_177",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_178",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_179",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_180",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_191",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_192",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Physaria filiformis",15,"E_193",0,"0",0,0,0
