ParkName,ParkCode,Season,LocationID,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,DETimeStamp
Buffalo National River,BUFF,2017,BUFFRMINVEBT13,BUFFRMINVE2017Nov15,meters,13,12,4,0.08,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT13,BUFFRMINVE2017Nov15,meters,14,12.5,2,0,*,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,2,0.5,4,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,3,1,6,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,4,1.5,5,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,5,2,6,0.34,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,6,2.5,8,0.05,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,7,3,6,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,8,3.5,6,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,9,4,8,0.12,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,10,4.5,5,0,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT15,BUFFRMINVE2017Nov15,meters,11,5,2,0.05,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,2,0.5,8,0.12,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,3,1,10,0.39,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,4,1.5,10,0.6,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,5,2,8,0.3,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,6,2.5,6,0.31,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,7,3,16,0.29,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,8,3.5,16,-0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,9,4,16,-0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,10,4.5,28,0.08,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,11,5,20,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2017,BUFFRMINVEBT29,BUFFRMINVE2017Nov30,meters,12,5.5,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,2,0.5,26,0.25,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,3,1,50,0.27,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,4,1.5,50,0.3,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,5,2,40,0.35,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,6,2.5,38,0.49,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,7,3,36,0.58,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,8,3.5,36,0.46,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,9,4,36,0.4,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,10,4.5,38,0.42,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,11,5,28,0.37,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,12,5.5,28,0.25,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,13,6,24,0.2,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,14,6.5,18,0.12,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT07,BUFFRMINVE2019Nov04,meters,15,7,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,2,1.5,32,0.07,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,3,3,46,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,4,4.5,58,0.22,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,5,6,62,0.19,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,6,7.5,64,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,7,9,60,0.16,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,8,10.5,60,0.15,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,9,12,58,0.19,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,10,13.5,60,0.37,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,11,15,70,0.37,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,12,16.5,62,0.26,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,13,18,60,0.16,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,14,19.5,40,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT13,BUFFRMINVE2019Nov04,meters,15,21,4,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,2,0.5,36,0.4,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,3,1,36,0.76,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,4,1.5,28,0.7,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,5,2,24,0.5,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,6,2.5,22,0.46,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,7,3,18,0.32,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,8,3.5,14,0.14,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,9,4,10,0.12,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,10,4.5,10,0.08,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,11,5,4,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,12,5.5,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT15,BUFFRMINVE2019Nov06,meters,13,6,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,2,0.5,31,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,3,1,50,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,4,1.5,70,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,5,2,67,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,6,2.5,62,0.07,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,7,3,58,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,8,3.5,54,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,9,4,48,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,10,4.5,44,0.08,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,11,5,41,0.08,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,12,5.5,40,0.07,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,13,6,38,0.07,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,14,6.5,34,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,15,7,30,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,16,7.5,24,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,17,8,20,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,18,8.5,12,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,19,9,5,-0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT19,BUFFRMINVE2019Nov06,meters,20,9.5,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,2,0.5,8,0.14,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,3,1,10,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,4,1.5,18,0.22,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,5,2,20,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,6,2.5,22,0.31,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,7,3,24,0.31,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,8,3.5,22,0.33,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,9,4,22,0.27,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,10,4.5,24,0.31,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,11,5,18,0.27,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,12,5.5,14,0.24,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,13,6,12,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,14,6.5,12,0.16,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,15,7,10,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,16,7.5,8,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT27,BUFFRMINVE2019Nov05,meters,17,8,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,2,0.5,28,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,3,1,28,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,4,1.5,32,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,5,2,34,0.05,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,6,2.5,30,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,7,3,24,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,8,3.5,22,0.05,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,9,4,20,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,10,4.5,18,0.05,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,11,5,20,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,12,5.5,26,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,13,6,22,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,14,6.5,10,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,15,7,6,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,16,7.5,10,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,17,8,12,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,18,8.5,8,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT30,BUFFRMINVE2019Nov19,meters,19,9,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,2,0.5,10,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,3,1,22,0,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,4,1.5,33,0.15,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,5,2,28,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,6,2.5,18,0.05,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,7,3,16,0.05,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,8,3.5,4,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,9,4,4,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,10,4.5,6,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,11,5,6,0.11,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,12,5.5,10,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,13,6,10,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,14,6.5,8,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,15,7,6,0.11,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,16,7.5,4,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2019,BUFFRMINVEBT31,BUFFRMINVE2019Nov19,meters,17,8,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,1,0,0,0,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,2,0.5,4,0.02,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,3,1,2,0.01,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,4,1.5,6,0,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,5,2,14,0.05,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,6,2.5,14,0.03,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,7,3,13,0.04,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,8,3.5,16,0.08,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,9,4,18,0.05,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,10,4.5,24,0.01,Boulder,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,11,5,22,0.01,Boulder,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,12,5.5,23,0.02,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,13,6,24,0.06,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,14,6.5,27,0.07,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,15,7,28,0.05,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,16,7.5,16,0.06,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,17,8,22,0.05,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,18,8.5,16,0.04,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,19,9,10,0.02,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,20,9.5,4,0,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT05,BUFFRMINVE2021Nov04,meters,21,10,0,0,,3/2/2023 14:38
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,1,0,0,0,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,2,0.5,28,0.04,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,3,1,28,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,4,1.5,28,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,5,2,24,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,6,2.5,28,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,7,3,32,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,8,3.5,38,0.05,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,9,4,46,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,10,4.5,51,0.07,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,11,5,42,0.02,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,12,5.5,27,0.01,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,13,6,9,0,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT07,BUFFRMINVE2021Nov10,meters,14,6.5,1,0,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,1,0,0,0,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,2,2,37,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,3,4,32,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,4,6,17,0.08,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,5,8,28,0.13,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,6,10,39,0.12,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,7,12,41,0.13,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,8,14,39,0.14,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,9,16,27,0.12,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,10,18,23,0.09,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,11,20,20,0.09,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,12,22,17,0.08,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,13,24,15,0.06,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,14,26,11,0.03,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,15,28,8,0.03,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT09,BUFFRMINVE2021Nov09,meters,16,30,4,0,,3/2/2023 14:39
Buffalo National River,BUFF,2021,BUFFRMINVEBT15,BUFFRMINVE2021Nov03,meters,1,0,0,0,,3/2/2023 14:37
Buffalo National River,BUFF,2021,BUFFRMINVEBT15,BUFFRMINVE2021Nov03,meters,2,0.5,12,0,,3/2/2023 14:37
Buffalo National River,BUFF,2021,BUFFRMINVEBT15,BUFFRMINVE2021Nov03,meters,3,1,13,0.01,,3/2/2023 14:37
Buffalo National River,BUFF,2021,BUFFRMINVEBT15,BUFFRMINVE2021Nov03,meters,4,1.5,8,0.01,,3/2/2023 14:37
Buffalo National River,BUFF,2021,BUFFRMINVEBT15,BUFFRMINVE2021Nov03,meters,5,2,10,0.01,,3/2/2023 14:37
