ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,ChannelTypeDescr,SiteNumber,TransectNumber,SampleLocation,SampleLocationDescr,ChannelUnit,ChannelUnitDescr,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,WentworthSubstrateDescr,WentworthMidpoint,Embeddedness,EmbedCanCoverDescrb,ECC_MidpoinValueb,CanopyCover,EmbedCanCoverDescr,ECC_MidpoinValue,Comment
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN01,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,L,37.00,154,0.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN01,main,The channel that contains the majority of flow,1,8,R,Right,PO,Pool,L,37.00,190,0.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN01,main,The channel that contains the majority of flow,1,9,L,Left,PO,Pool,L,37.00,120,0.03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2007May21,BUFFRMFish2007May30,main,The channel that contains the majority of flow,1,4,L,Left,PO,Pool,M,30.00,138,-0.03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2007May21,BUFFRMFish2007May30,main,The channel that contains the majority of flow,1,5,M,Middle,PO,Pool,M,25.00,136,0.14,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2007May21,BUFFRMFish2007May30,main,The channel that contains the majority of flow,1,7,M,Middle,PO,Pool,F,33.00,178,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2007May21,BUFFRMFish2007May30,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,30.00,140,0.15,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2007May21,BUFFRMFish2007May30,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,F,30.00,184,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2007May21,BUFFRMFish2007May30,main,The channel that contains the majority of flow,1,10,L,Left,RU,Run/Race,N/A,42.00,138,0.01,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2008May19,BUFFRMFish2008Jun03,main,The channel that contains the majority of flow,1,6,L,Left,PO,Pool,F,30.00,184,0.31,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2009May19,BUFFRMFish2009Jun03,main,The channel that contains the majority of flow,1,3,L,Left,RU,Run/Race,N/A,52.12,76,-0.03,18,128-180 mm,154.00,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2009May19,BUFFRMFish2009Jun03,main,The channel that contains the majority of flow,1,7,L,Left,PO,Pool,F,33.40,36,-999.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2009May19,BUFFRMFish2009Jun03,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,33.70,140,-999.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2009May19,BUFFRMFish2009Jun03,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,F,33.70,176,-999.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2009May19,BUFFRMFish2009Jun03,main,The channel that contains the majority of flow,1,9,L,Left,RU,Run/Race,N/A,41.80,62,-999.00,18,128-180 mm,154.00,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2010May17,BUFFRMFish2010Jun01,main,The channel that contains the majority of flow,1,5,L,Left,RU,Run/Race,N/A,33.00,150,0.23,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2010May17,BUFFRMFish2010Jun01,main,The channel that contains the majority of flow,1,5,M,Middle,RU,Run/Race,N/A,33.00,164,0.37,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2010May17,BUFFRMFish2010Jun01,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,B,39.00,140,0.25,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2010May17,BUFFRMFish2010Jun01,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,B,39.00,180,0.28,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2010May17,BUFFRMFish2010Jun01,main,The channel that contains the majority of flow,1,8,R,Right,PO,Pool,B,39.00,146,0.05,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2013May20,BUFFRMFish2013Jun19,main,The channel that contains the majority of flow,1,3,L,Left,RU,Run/Race,N/A,54.50,108,0.01,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2013May20,BUFFRMFish2013Jun19,main,The channel that contains the majority of flow,1,3,R,Right,RU,Run/Race,N/A,54.50,36,0.00,2,0.062-0.125 mm (very fine sand),0.09,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2013May20,BUFFRMFish2013Jun19,main,The channel that contains the majority of flow,1,4,M,Middle,PO,Pool,M,37.50,156,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2013May20,BUFFRMFish2013Jun19,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,33.50,128,0.23,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2013May20,BUFFRMFish2013Jun19,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,F,33.50,148,0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2013May20,BUFFRMFish2013Jun19,main,The channel that contains the majority of flow,1,9,L,Left,PO,Pool,F,34.00,110,-0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFrmfish2015May22,BUFFrmfish2015Jun30,main,The channel that contains the majority of flow,1,6,L,Left,PO,Pool,L,49.80,140,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2017May24,BUFFRMFISH2017Jun02,main,The channel that contains the majority of flow,1,1,R,Right,RI,Riffle,N/A,33.00,52,1.57,11,11.3-16 mm,13.65,1,Sparse (<10%),5.00,1,Sparse (<10%),5.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2017May24,BUFFRMFISH2017Jun02,main,The channel that contains the majority of flow,1,6,L,Left,PO,Pool,F,51.00,168,0.46,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2017May24,BUFFRMFISH2017Jun02,main,The channel that contains the majority of flow,1,10,L,Left,PO,Pool,F,50.00,138,0.40,12,16-22.6 mm,19.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2019May22,BUFFRMFISH2019Jun14,main,The channel that contains the majority of flow,1,9,L,Left,RU,Run/Race,N/A,51.50,110,0.17,22,512-1024 mm,768.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2019May22,BUFFRMFISH2019Jun14,main,The channel that contains the majority of flow,1,11,L,Left,RU,Run/Race,N/A,40.50,72,0.26,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2023May23,BUFFRMFISH2023May25,main,The channel that contains the majority of flow,1,5,L,Left,PO,Pool,F,61.00,138,0.21,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2023May23,BUFFRMFISH2023May25,main,The channel that contains the majority of flow,1,7,M,Middle,PO,Pool,F,41.00,200,0.32,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2023May23,BUFFRMFISH2023May25,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,35.00,150,0.08,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,BUFFRMFISH2023May23,BUFFRMFISH2023May25,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,F,35.00,172,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,4,L,Left,PO,Pool,M,59.00,47,0.07,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,4,R,Right,PO,Pool,M,59.00,92,0.11,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,5,R,Right,PO,Pool,M,45.00,100,0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,6,M,Middle,GL,Glide,N/A,61.00,54,0.15,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,6,R,Right,GL,Glide,N/A,61.00,79,0.07,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,7,R,Right,GL,Glide,N/A,60.00,57,0.11,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,8,M,Middle,GL,Glide,N/A,58.00,70,0.11,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,8,R,Right,GL,Glide,N/A,58.00,42,0.09,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,9,L,Left,PO,Pool,M,57.00,104,0.07,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,9,R,Right,PO,Pool,M,57.00,63,0.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,10,L,Left,PO,Pool,M,60.00,105,0.15,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2006MAY22,BUFFRMFISH2006JUN02,main,The channel that contains the majority of flow,1,10,R,Right,PO,Pool,M,60.00,44,0.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,4,L,Left,PO,Pool,M,60.00,86,0.07,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,4,M,Middle,PO,Pool,M,60.00,106,0.09,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,4,R,Right,PO,Pool,M,60.00,146,0.07,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,5,M,Middle,PO,Pool,L,56.00,52,0.15,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,5,R,Right,PO,Pool,L,56.00,102,0.18,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,6,L,Left,PO,Pool,L,59.00,70,0.11,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,6,R,Right,PO,Pool,L,59.00,100,0.14,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,8,L,Left,PGX,Pool-Glide Complex,N/A,50.00,12,0.05,19,180-256 mm,218.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,8,M,Middle,PGX,Pool-Glide Complex,N/A,50.00,68,0.20,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,8,R,Right,PGX,Pool-Glide Complex,N/A,50.00,104,0.18,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,9,M,Middle,PGX,Pool-Glide Complex,N/A,57.00,80,0.23,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,10,L,Left,PGX,Pool-Glide Complex,N/A,54.00,112,0.25,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,10,M,Middle,PGX,Pool-Glide Complex,N/A,54.00,88,0.05,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,10,R,Right,PGX,Pool-Glide Complex,N/A,54.00,63,-0.05,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,11,L,Left,PO,Pool,L,53.00,109,0.12,22,512-1024 mm,768.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,11,M,Middle,PO,Pool,L,53.00,98,0.11,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2007May21,BUFFRMFish2007May31,main,The channel that contains the majority of flow,1,11,R,Right,PO,Pool,L,53.00,62,-0.03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,4,M,Middle,RU,Run/Race,N/A,56.00,114,0.25,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,5,M,Middle,RU,Run/Race,N/A,54.00,108,0.44,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,5,R,Right,RU,Run/Race,N/A,54.00,142,0.36,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,6,M,Middle,RU,Run/Race,N/A,62.00,123,0.21,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,7,M,Middle,RU,Run/Race,N/A,57.00,94,0.43,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,7,R,Right,RU,Run/Race,N/A,57.00,80,0.54,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,8,L,Left,RU,Run/Race,N/A,56.00,122,0.28,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,9,R,Right,PO,Pool,M,60.00,97,0.34,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,10,L,Left,PO,Pool,L,57.00,143,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,10,M,Middle,PO,Pool,L,57.00,128,0.62,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,10,R,Right,PO,Pool,L,57.00,86,0.02,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,11,L,Left,PO,Pool,L,62.00,130,9.99999977648258e-03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2008May19,BUFFRMFish2008Jun04,main,The channel that contains the majority of flow,1,11,R,Right,PO,Pool,L,62.00,92,0.62,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,4,M,Middle,GL,Glide,N/A,48.00,116,0.18,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,4,R,Right,GL,Glide,N/A,48.00,66,9.99999977648258e-03,6,1-2 mm,1.50,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,5,L,Left,GL,Glide,N/A,58.00,62,0.07,13,22.6-32mm,27.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,6,M,Middle,GL,Glide,N/A,56.00,106,0.25,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,7,M,Middle,GL,Glide,N/A,55.00,78,0.36,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,8,L,Left,RRX,Riffle-Run Complex,N/A,60.00,78,0.17,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,9,L,Left,GL,Glide,N/A,59.00,62,0.11,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,9,M,Middle,GL,Glide,N/A,59.00,100,0.31,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,9,R,Right,GL,Glide,N/A,59.00,24,0.18,9,5.7-8 mm,6.85,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,10,L,Left,GL,Glide,N/A,54.00,60,0.03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,10,M,Middle,GL,Glide,N/A,54.00,133,0.43,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,11,M,Middle,GL,Glide,N/A,63.00,110,0.33,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2009May19,BUFFRMFish2009Jun08,main,The channel that contains the majority of flow,1,11,R,Right,GL,Glide,N/A,63.00,67,0.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2010May17,BUFFRMFish2010Jun03,main,The channel that contains the majority of flow,1,5,M,Middle,RU,Run/Race,N/A,52.00,102,0.27,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2013May20,BUFFRMFish2013Jun17,main,The channel that contains the majority of flow,1,4,L,Left,RU,Run/Race,N/A,51.00,62,0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2013May20,BUFFRMFish2013Jun17,main,The channel that contains the majority of flow,1,5,R,Right,RU,Run/Race,N/A,52.00,102,0.21,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM04,BUFFRMFISH2013May20,BUFFRMFish2013Jun17,main,The channel that contains the majority of flow,1,6,M,Middle,RU,Run/Race,N/A,59.50,64,0.20,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
