ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,SiteNumber,Season,Muck,Detritus,Silt,Sand,Pea_gravel,Coarse_gravel,Cobble,Boulder,Bedrock,Hardpan_shale
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,4,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,1,2002,0,1,6,1,1,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,2,2002,0,1,6,1,1,1,1,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,3,2002,0,1,6,1,1,1,2,0,2,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,4,2002,0,1,6,1,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,main,5,2002,1,1,6,0,1,1,1,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,1,2003,6,2,3,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,2,2003,5,2,3,0,1,1,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,3,2003,6,2,3,0,1,0,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,4,2003,5,2,3,0,1,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,5,2003,4,2,3,0,1,0,1,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,1,2004,5,3,3,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,2,2004,5,2,3,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,3,2004,5,3,3,1,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,4,2004,5,2,3,0,1,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,5,2004,3,2,1,1,3,3,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,1,2005,0,2,6,1,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,2,2005,0,3,6,1,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,3,2005,0,3,5,1,2,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,4,2005,0,1,4,1,3,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,5,2005,0,2,5,1,1,1,1,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,1,2006,0,4,4,0,0,0,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,2,2006,6,4,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,3,2006,6,4,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,4,2006,6,4,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,5,2006,6,3,0,0,0,0,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,1,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,2,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,3,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,4,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,5,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,1,2002,1,2,4,0,2,2,2,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,2,2002,1,2,4,1,3,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,3,2002,1,1,3,1,2,4,2,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,4,2002,0,1,4,0,3,3,3,0,2,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,5,2002,1,1,3,0,2,4,3,0,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,1,2003,1,2,3,1,1,3,3,0,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,2,2003,1,2,3,1,2,2,3,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,3,2003,1,1,2,1,2,2,3,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,4,2003,1,2,2,1,2,2,4,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,5,2003,1,2,3,0,0,1,3,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,1,2004,0,2,2,1,3,3,3,1,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,2,2004,0,2,2,1,4,4,3,1,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,3,2004,0,2,2,1,4,4,3,1,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,4,2004,1,2,2,2,4,4,3,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,5,2004,0,2,1,2,4,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,1,2005,0,1,1,1,3,2,3,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,2,2005,0,1,1,1,3,4,3,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,3,2005,0,1,2,1,1,3,3,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,4,2005,0,1,1,1,3,3,2,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,5,2005,0,1,1,1,3,3,3,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,1,2006,0,1,1,2,2,2,2,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,2,2006,2,1,2,0,0,2,3,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,3,2006,0,1,1,1,2,4,3,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,4,2006,0,2,3,0,1,3,2,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,5,2006,0,1,2,0,3,4,4,2,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,1,2007,0,0,2,2,3,4,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,2,2007,0,0,2,2,3,4,3,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,3,2007,0,0,0,0,0,3,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,4,2007,0,0,1,0,0,0,0,2,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,5,2007,0,0,1,0,0,0,0,2,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,1,2008,0,0,3,0,3,3,4,0,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,2,2008,0,0,3,0,3,4,4,0,3,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,3,2008,0,3,0,0,3,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,4,2008,0,2,2,0,0,3,2,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,5,2008,0,2,3,0,0,3,3,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,1,2009,0,0,0,3,3,4,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,2,2009,0,0,0,2,2,3,3,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,3,2009,0,0,0,2,3,4,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,4,2009,0,0,0,2,3,3,3,6,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,5,2009,0,0,0,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,1,2015,0,1,2,1,3,5,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,2,2015,0,2,0,2,3,4,5,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,3,2015,0,1,1,0,0,2,3,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,4,2015,0,0,2,2,3,3,0,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,5,2015,0,2,0,0,3,5,3,3,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,1,2018,0,3,3,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,2,2018,0,3,3,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,3,2018,0,3,2,2,3,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,4,2018,0,3,2,2,3,5,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,1,2021,0,1,2,3,3,5,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,2,2021,0,1,1,2,3,5,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,3,2021,0,2,1,1,0,4,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,4,2021,0,2,1,2,3,5,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,5,2021,3,2,1,1,2,3,4,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,main,1,2006,0,3,3,3,4,4,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,main,2,2006,0,3,3,3,3,4,3,0,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,main,3,2006,2,2,3,1,2,3,3,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,main,4,2006,2,2,3,1,1,4,4,1,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,main,1,2007,0,0,2,2,3,4,4,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,main,2,2007,0,0,1,2,4,4,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,main,3,2007,0,0,1,2,4,4,3,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,main,4,2007,0,0,0,3,3,4,4,0,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,main,5,2007,0,0,1,2,2,4,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,1,2008,0,0,3,0,2,6,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,2,2008,0,0,0,0,2,6,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,3,2008,0,0,2,0,3,4,3,0,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,4,2008,0,0,0,0,0,4,3,0,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,5,2008,0,0,0,0,0,4,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,1,2009,0,0,0,3,3,4,4,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,2,2009,0,0,0,2,3,5,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,3,2009,0,0,0,2,2,4,3,0,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,4,2009,0,0,1,3,4,4,3,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,5,2009,0,0,0,2,2,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,1,2015,0,2,3,3,4,5,3,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,2,2015,0,2,3,3,4,5,3,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,3,2015,0,2,1,2,3,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,4,2015,0,3,3,3,3,5,3,0,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,5,2015,0,2,1,3,4,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,1,2018,3,3,3,4,4,3,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,2,2018,0,2,0,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,3,2018,4,4,3,3,3,4,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,4,2018,4,3,3,3,3,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,5,2018,0,3,0,3,3,6,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,1,2021,0,2,2,2,4,5,2,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,2,2021,0,2,1,2,3,5,3,0,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,3,2021,0,2,1,2,3,4,4,0,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,4,2021,0,2,0,2,2,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,5,2021,3,2,1,2,3,5,3,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,1,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,2,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,3,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,4,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,5,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,1,2002,0,1,1,1,2,6,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,2,2002,0,1,2,3,3,6,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,3,2002,0,1,3,2,2,6,2,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,4,2002,0,1,2,0,3,5,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,5,2002,2,3,4,1,2,2,3,1,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,1,2003,1,2,3,2,3,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,2,2003,3,1,3,3,3,3,5,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,3,2003,1,2,3,1,1,5,2,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,4,2003,1,2,3,1,2,2,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,5,2003,0,2,2,2,2,3,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,1,2004,0,1,2,2,4,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,2,2004,0,1,2,2,4,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,3,2004,0,1,2,2,4,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,4,2004,0,1,2,2,4,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,5,2004,0,1,2,2,4,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,1,2005,0,1,1,2,4,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,2,2005,0,1,1,2,3,5,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,3,2005,0,1,1,1,3,3,3,1,3,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,4,2005,0,1,1,1,1,1,1,2,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,5,2005,0,1,1,3,3,3,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,1,2006,0,2,1,2,4,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,2,2006,0,2,0,3,4,4,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,3,2006,0,1,1,3,4,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2006Sep18,TAPRShiner2006Sep19,main,4,2006,0,1,2,1,4,4,3,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,1,2007,0,0,2,3,3,5,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,2,2007,0,0,0,2,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,3,2007,0,1,0,1,3,4,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,4,2007,0,1,0,3,3,4,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2007Sep09,TAPRShiner2007Sep10,main,5,2007,0,0,2,2,3,3,4,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,1,2008,0,2,2,0,2,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,2,2008,0,0,2,0,2,6,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,3,2008,0,0,0,2,3,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,4,2008,0,0,0,0,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,5,2008,0,0,3,2,3,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,1,2009,0,0,0,3,4,5,3,0,0,0
